ARS,자치구,정류장이름,가격_원per면,경도,위도,승차_일평균,하차_일평균,승하차_일평균,경유노선수,공시지가_원per㎡,거리_시청_km,거리_강남_km,거리_여의도_km,거리_도심최근접_km,POI_total_100m,POI_total_300m,POI_음식_300m,POI_소매_300m,POI_과학·기술_300m,POI_수리·개인_300m,POI_교육_300m,POI_부동산_300m,POI_시설관리·임대_300m,POI_예술·스포츠_300m,POI_보건의료_300m,POI_숙박_300m,POI_total_500m,최근접지하철_거리_m,최근접역_승하차_일평균,교차로수_300m,가로망연장_300m,간선도로연장_300m,교차로수_500m,가로망연장_500m,간선도로연장_500m,간선도로거리_m
02179,중구,성동공업고등학교(무궁화회관) [02179],901600.0,127.0157558376,37.5683481924,525.7,477.8,1003.5,3.0,4217000.0,3.344,7.903,9.561,3.344,6.0,849.0,124.0,471.0,49.0,36.0,5.0,48.0,94.0,6.0,4.0,12.0,2698.0,245.0,50244.0,79.0,7529.0,1961.0,233.0,22506.0,5028.0,19.7
02189,중구,신당동.청구역 [02189],901600.0,127.0132161263,37.5589483023,533.2,782.6,1315.8,5.0,8104000.0,3.218,6.906,8.841,3.218,65.0,524.0,125.0,107.0,82.0,72.0,41.0,31.0,18.0,21.0,19.0,8.0,1269.0,151.4,14556.0,65.0,7826.0,863.0,181.0,20285.0,2111.0,15.7
02190,중구,신당동.청구역 [02190],901600.0,127.0130316796,37.559257398,834.7,800.8,1635.5,5.0,3639000.0,3.194,6.943,8.842,3.194,78.0,530.0,122.0,114.0,84.0,72.0,40.0,32.0,19.0,20.0,19.0,8.0,1257.0,124.7,14556.0,69.0,7763.0,840.0,192.0,21060.0,1921.0,17.2
02195,중구,약수역8번출구.신당사회복지관 [02195],901600.0,127.0099566945,37.5538646495,1037.8,581.5,1619.3,5.0,5249000.0,3.146,6.415,8.331,3.146,192.0,796.0,226.0,171.0,104.0,68.0,56.0,26.0,30.0,42.0,66.0,7.0,1217.0,56.5,33165.0,80.0,8182.0,1334.0,193.0,19611.0,2418.0,12.9
02196,중구,약수역7번출구.약수동주민센터 [02196],901600.0,127.0092978444,37.5528509718,635.0,808.3,1443.2,5.0,9582000.0,3.146,6.32,8.231,3.146,108.0,602.0,173.0,141.0,69.0,62.0,38.0,13.0,24.0,25.0,54.0,3.0,1038.0,182.0,33165.0,70.0,7467.0,1191.0,188.0,18992.0,2347.0,20.5
02198,중구,송도병원앞 [02198],578200.0,127.0073984027,37.550227118,306.0,446.3,752.3,5.0,2252000.0,3.155,6.085,7.959,3.155,37.0,138.0,34.0,34.0,29.0,9.0,14.0,1.0,13.0,1.0,2.0,1.0,561.0,246.6,4601.0,57.0,5884.0,715.0,109.0,12141.0,1457.0,14.1
02199,중구,약수역1번출구 [02199],1002540.0,127.009755648,37.556252533,433.6,333.3,766.9,4.0,3824000.0,3.022,6.677,8.432,3.022,125.0,792.0,222.0,151.0,136.0,52.0,54.0,27.0,35.0,53.0,50.0,12.0,1312.0,168.1,33165.0,91.0,8509.0,1242.0,183.0,19130.0,2819.0,14.8
02201,중구,장충체육관앞 [02201],901600.0,127.0080610837,37.5583362176,361.7,470.0,831.7,4.0,4524000.0,2.802,6.938,8.408,2.802,48.0,226.0,58.0,57.0,54.0,12.0,8.0,1.0,17.0,5.0,1.0,13.0,1210.0,231.0,27227.0,58.0,6248.0,1157.0,199.0,19146.0,2995.0,23.9
02202,중구,장충체육관앞 [02202],470400.0,127.0078281581,37.5580017329,374.1,457.6,831.7,4.0,9504000.0,2.795,6.907,8.372,2.795,48.0,257.0,53.0,64.0,77.0,11.0,11.0,2.0,18.0,7.0,1.0,13.0,1158.0,228.2,27227.0,54.0,6026.0,1219.0,200.0,19127.0,3139.0,19.1
02205,중구,퇴계로6가 [02205],901600.0,127.0039011095,37.5634011312,289.4,393.0,682.5,4.0,7662000.0,2.314,7.577,8.385,2.314,102.0,893.0,250.0,167.0,226.0,55.0,22.0,30.0,58.0,21.0,11.0,53.0,2248.0,189.6,81517.0,82.0,8004.0,2398.0,227.0,22203.0,6945.0,14.6
02206,중구,퇴계로6가 [02206],901600.0,127.00337576,37.5635284386,613.3,617.1,1230.4,6.0,7662000.0,2.266,7.604,8.354,2.266,112.0,896.0,234.0,168.0,249.0,54.0,28.0,31.0,57.0,17.0,10.0,48.0,2213.0,215.0,81517.0,85.0,8015.0,2059.0,220.0,21622.0,6760.0,17.5
02212,중구,청구역 [02212],940800.0,127.014219181,37.5599303778,602.9,153.0,755.9,2.0,11180000.0,3.279,6.998,8.97,3.279,80.0,430.0,98.0,108.0,52.0,63.0,26.0,32.0,15.0,9.0,18.0,9.0,1271.0,63.9,14556.0,55.0,7066.0,978.0,211.0,21967.0,1711.0,16.3
02215,종로구,백범광장 [02215],578200.0,126.980093,37.555737,151.8,264.1,415.9,3.0,1403000.0,1.19,7.675,6.179,1.19,7.0,254.0,66.0,76.0,16.0,19.0,7.0,3.0,28.0,4.0,1.0,34.0,1447.0,347.6,60722.0,33.0,4913.0,1867.0,112.0,15842.0,6914.0,15.1
02224,종로구,청계1가.광교 [02224],470400.0,126.9833922386,37.5685707852,117.5,43.9,161.4,3.0,13820000.0,0.546,8.772,7.341,0.546,111.0,1562.0,587.0,205.0,248.0,46.0,106.0,33.0,222.0,52.0,34.0,29.0,5217.0,180.6,78480.0,59.0,7581.0,3934.0,161.0,19492.0,9610.0,10.7
02240,중구,청계3가.관수교 [02240],1078000.0,126.9929650755,37.5682134567,101.3,64.3,165.5,1.0,9563000.0,1.345,8.394,7.934,1.345,23.0,1159.0,229.0,340.0,367.0,68.0,17.0,34.0,42.0,15.0,16.0,31.0,3843.0,174.3,77878.0,54.0,6926.0,3325.0,192.0,21454.0,8600.0,2.3
02252,성동구,신당파인힐하나유보라 [02252],662970.0,127.0248560363,37.5649809794,820.9,421.9,1242.8,9.0,5775000.0,4.141,7.463,10.062,4.141,26.0,446.0,141.0,79.0,34.0,63.0,42.0,31.0,10.0,10.0,25.0,11.0,1347.0,403.0,29209.0,60.0,6293.0,1960.0,163.0,16923.0,4512.0,7.8
02257,성동구,황학동주민센터 [02257],578200.0,127.0234023516,37.5668556166,258.4,246.0,504.3,2.0,13180000.0,4.011,7.676,10.051,4.011,201.0,755.0,277.0,155.0,49.0,94.0,55.0,38.0,10.0,23.0,36.0,18.0,1784.0,360.3,50244.0,84.0,7477.0,2282.0,231.0,20839.0,4511.0,12.7
02258,성동구,신당초등학교앞 [02258],205800.0,127.0239172657,37.5644813411,420.8,223.6,644.4,2.0,2019000.0,4.061,7.411,9.962,4.061,24.0,521.0,180.0,95.0,46.0,67.0,38.0,31.0,10.0,15.0,29.0,10.0,1478.0,400.8,50244.0,66.0,6979.0,1585.0,183.0,18140.0,3848.0,12.4
02259,성동구,금호베스트빌.삼성래미안아파트 [02259],617400.0,127.0240513307,37.5616452068,211.6,745.0,956.6,3.0,2255000.0,4.101,7.095,9.827,4.101,11.0,67.0,6.0,16.0,6.0,17.0,8.0,11.0,1.0,2.0,0.0,0.0,695.0,555.6,29209.0,30.0,4015.0,616.0,140.0,15025.0,2155.0,14.2
02273,성동구,황학동롯데캐슬 [02273],205800.0,127.0220339686,37.5716601701,357.8,328.6,686.4,2.0,3531000.0,3.935,8.216,10.225,3.935,4.0,540.0,127.0,226.0,43.0,40.0,12.0,27.0,26.0,14.0,3.0,22.0,1951.0,426.4,42844.0,79.0,8040.0,2433.0,279.0,24374.0,7287.0,9.8
02275,중구,광희문.광희동사거리 [02275],578200.0,127.009677887,37.5644016142,202.0,281.8,483.9,2.0,11400000.0,2.809,7.562,8.873,2.809,85.0,497.0,122.0,153.0,87.0,23.0,15.0,11.0,26.0,8.0,6.0,46.0,2447.0,144.8,81517.0,88.0,8087.0,3172.0,223.0,22158.0,5426.0,18.6
02277,성동구,황학동롯데캐슬 [02277],578200.0,127.0232958633,37.5708197498,640.9,264.7,905.6,1.0,3531000.0,4.032,8.117,10.269,4.032,15.0,536.0,109.0,300.0,34.0,28.0,11.0,17.0,17.0,10.0,1.0,9.0,2027.0,457.5,42844.0,67.0,7057.0,2425.0,218.0,21771.0,6476.0,9.9
02281,종로구,서대문역사거리.농협중앙회 [02281],901600.0,126.9679802656,37.5668848609,918.8,1768.8,2687.6,10.0,8065000.0,0.877,9.299,6.302,0.877,54.0,505.0,226.0,86.0,60.0,15.0,19.0,13.0,29.0,24.0,28.0,5.0,1130.0,170.5,38007.0,45.0,5462.0,2500.0,78.0,11920.0,4757.0,14.5
02283,종로구,북창동.남대문시장 [02283],901600.0,126.9769187336,37.5608462911,,,,,9490000.0,0.613,8.304,6.334,0.613,243.0,2348.0,442.0,1549.0,116.0,67.0,17.0,19.0,49.0,23.0,34.0,32.0,4349.0,283.2,60722.0,47.0,6116.0,3340.0,143.0,17918.0,8779.0,9.4
02286,종로구,시청앞.덕수궁 [02286],901600.0,126.9768355729,37.5662122834,895.4,2005.1,2900.5,10.0,6580000.0,0.094,8.817,6.75,0.094,20.0,891.0,201.0,128.0,202.0,24.0,28.0,20.0,227.0,17.0,39.0,5.0,3062.0,59.3,104521.0,36.0,4642.0,2555.0,109.0,14303.0,6590.0,24.4
02662,종로구,✈️ 시청(덕수궁) [02662],1171100.0,126.976921,37.566254,,,,,6580000.0,0.086,8.817,6.759,0.086,20.0,906.0,198.0,126.0,209.0,24.0,28.0,20.0,240.0,17.0,39.0,5.0,3041.0,61.4,104521.0,36.0,4579.0,2514.0,112.0,14421.0,6708.0,17.6
02665,종로구,✈️ 서울역 [02665],955500.0,126.9728595843,37.5578195556,,,,,6415000.0,1.042,8.228,5.842,1.042,89.0,511.0,224.0,79.0,88.0,19.0,18.0,9.0,33.0,8.0,26.0,7.0,2339.0,174.1,244600.0,52.0,7230.0,4263.0,125.0,17113.0,9578.0,15.7
02679,중구,✈️ 호텔피제이(충무로역) [02679],955500.0,126.9955605031,37.5617180187,,,,,7279000.0,1.638,7.638,7.672,1.638,284.0,1857.0,473.0,240.0,778.0,45.0,37.0,36.0,79.0,43.0,20.0,106.0,3699.0,135.2,68094.0,101.0,8580.0,1792.0,202.0,20129.0,4753.0,10.6
02706,종로구,✈️ 시청.서울신문사 [02706],1171100.0,126.9773647244,37.568299316,,,,,20440000.0,0.227,8.994,6.953,0.227,176.0,1150.0,291.0,94.0,265.0,24.0,33.0,21.0,343.0,23.0,53.0,3.0,3236.0,286.7,104521.0,56.0,6663.0,3697.0,113.0,15140.0,7562.0,12.4
03001,용산구,한강대교북단.LG유플러스 [03001],1832600.0,126.9631209528,37.5240499441,2387.4,3781.2,6168.6,17.0,10620000.0,4.875,6.388,3.414,3.414,40.0,399.0,210.0,48.0,49.0,15.0,15.0,23.0,16.0,11.0,2.0,10.0,856.0,653.5,97216.0,65.0,7352.0,2358.0,110.0,15668.0,6107.0,3.8
03002,용산구,한강대교북단.LG유플러스 [03002],1832600.0,126.9631848403,37.5243060629,2273.5,1625.8,3899.4,15.0,10620000.0,4.846,6.396,3.422,3.422,56.0,407.0,217.0,50.0,49.0,15.0,14.0,23.0,17.0,10.0,2.0,10.0,844.0,624.6,97216.0,68.0,7384.0,2209.0,110.0,15588.0,5851.0,5.8
03119,용산구,신용산역3번출구 [03119],1002540.0,126.9673497525,37.5288895698,883.7,1098.2,1981.9,2.0,13100000.0,4.263,6.334,3.858,3.858,182.0,1070.0,380.0,294.0,114.0,87.0,40.0,54.0,33.0,20.0,45.0,3.0,1796.0,57.2,46518.0,31.0,5014.0,1482.0,86.0,11373.0,2929.0,8.7
03122,용산구,한강대교북단 [03122],901600.0,126.963570714,37.5249689864,252.3,78.2,330.5,2.0,33060000.0,4.766,6.4,3.462,3.462,77.0,496.0,240.0,60.0,49.0,35.0,24.0,33.0,21.0,13.0,11.0,10.0,898.0,546.5,97216.0,60.0,6672.0,1541.0,114.0,15098.0,5109.0,12.9
03129,용산구,숙대입구역.청파동주민센터 [03129],901600.0,126.9704188578,37.5454861572,718.0,415.3,1133.3,2.0,3340000.0,2.407,7.31,4.824,2.407,59.0,778.0,274.0,129.0,112.0,74.0,61.0,30.0,27.0,24.0,25.0,22.0,1600.0,180.7,33826.0,90.0,8279.0,2590.0,191.0,18959.0,4673.0,11.6
03130,용산구,남영역 [03130],578200.0,126.971032,37.540813,10.3,195.2,205.5,1.0,4851000.0,2.898,6.904,4.611,2.898,16.0,572.0,223.0,74.0,80.0,33.0,44.0,30.0,34.0,23.0,19.0,12.0,1333.0,33.0,20183.0,48.0,5740.0,2321.0,142.0,16072.0,5917.0,16.3
03136,용산구,용산전자상가.전자랜드 [03136],578200.0,126.9583252146,37.5327790559,189.9,232.3,422.2,2.0,5586000.0,4.107,7.237,3.219,3.219,28.0,511.0,77.0,254.0,51.0,49.0,11.0,13.0,29.0,13.0,2.0,12.0,1030.0,638.6,97216.0,41.0,4424.0,2006.0,120.0,13505.0,4584.0,15.4
03138,용산구,원효대교북단 [03138],662970.0,126.956110982,37.5319853728,293.7,482.4,776.1,2.0,16250000.0,4.272,7.357,3.005,3.005,82.0,242.0,35.0,93.0,47.0,26.0,8.0,9.0,17.0,6.0,0.0,1.0,684.0,782.3,97216.0,56.0,6096.0,3239.0,103.0,13693.0,6160.0,17.9
03140,용산구,용산경찰서 [03140],578200.0,126.9690615428,37.5399994643,785.1,548.8,1334.0,7.0,18910000.0,3.027,6.969,4.415,3.027,118.0,407.0,146.0,66.0,56.0,31.0,36.0,32.0,15.0,11.0,8.0,6.0,1127.0,227.6,20183.0,61.0,6317.0,1652.0,146.0,17038.0,6248.0,18.9
03146,용산구,원효로3가 [03146],578200.0,126.9581798302,37.5340407624,925.8,663.4,1589.2,5.0,4628000.0,3.986,7.324,3.262,3.262,105.0,555.0,103.0,266.0,48.0,56.0,12.0,15.0,29.0,13.0,8.0,5.0,1260.0,615.0,23052.0,46.0,5108.0,1728.0,166.0,17138.0,4391.0,12.4
03148,중구,용암초등학교입구.이태원주공아파트 [03148],617400.0,126.9886645749,37.5441159432,729.8,1180.6,1910.4,4.0,1777000.0,2.643,6.181,6.174,2.643,13.0,223.0,94.0,40.0,41.0,15.0,16.0,5.0,2.0,1.0,1.0,8.0,774.0,1058.0,11826.0,88.0,9307.0,3137.0,179.0,18156.0,4909.0,5.2
03150,용산구,용산한신아파트 [03150],379995.0,126.9871086322,37.5398054732,512.4,692.0,1204.3,4.0,3895000.0,3.056,5.871,5.869,3.056,54.0,472.0,224.0,90.0,50.0,32.0,20.0,18.0,8.0,12.0,11.0,7.0,885.0,568.3,11826.0,46.0,4684.0,1330.0,145.0,14499.0,3036.0,17.2
03151,용산구,해방촌 [03151],901600.0,126.986609087,37.537817739,1385.8,383.5,1769.3,5.0,2035000.0,3.259,5.725,5.756,3.259,53.0,351.0,161.0,75.0,42.0,18.0,13.0,10.0,8.0,11.0,5.0,8.0,801.0,347.5,11826.0,32.0,3678.0,1285.0,101.0,11449.0,3528.0,9.7
03153,용산구,용산구청.크라운호텔 [03153],901600.0,126.991163,37.530303,1075.9,1168.0,2243.9,6.0,6573000.0,4.17,4.828,5.953,4.17,28.0,207.0,46.0,62.0,39.0,13.0,11.0,17.0,2.0,4.0,1.0,12.0,1105.0,539.2,27339.0,21.0,2744.0,918.0,71.0,8916.0,2803.0,5.4
03154,용산구,용산구청 [03154],1002540.0,126.9911698907,37.5294095764,1047.3,942.2,1989.4,6.0,2042000.0,4.266,4.754,5.938,4.266,7.0,139.0,30.0,36.0,30.0,5.0,11.0,16.0,3.0,2.0,1.0,5.0,659.0,625.7,27339.0,12.0,1937.0,779.0,52.0,7236.0,2087.0,19.6
03155,용산구,한강중학교 [03155],617400.0,126.9921715396,37.5254587536,1355.5,1587.4,2942.9,6.0,3135000.0,4.712,4.377,5.981,4.377,0.0,26.0,5.0,3.0,7.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,238.0,723.3,4955.0,14.0,2389.0,1366.0,64.0,8992.0,2739.0,12.9
03156,용산구,한강중학교앞 [03156],578200.0,126.9924287738,37.5245025908,1077.3,963.7,2041.0,6.0,7607000.0,4.821,4.286,5.998,4.286,6.0,29.0,5.0,7.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,277.0,642.2,4955.0,19.0,3322.0,1843.0,77.0,10974.0,3658.0,22.0
03157,용산구,서빙고역1번출구 [03157],578200.0,126.9899502397,37.5200464191,903.1,1073.1,1976.2,6.0,5628000.0,5.252,4.134,5.776,4.134,1.0,28.0,5.0,5.0,7.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,77.0,134.4,4955.0,15.0,3458.0,3162.0,48.0,12127.0,8974.0,15.2
03158,중구,장충단로입구 [03158],323400.0,127.002202,37.545795,611.0,665.8,1276.7,8.0,486800.0,3.129,5.778,7.349,3.129,5.0,83.0,9.0,23.0,35.0,8.0,3.0,0.0,2.0,3.0,0.0,0.0,235.0,493.5,4601.0,25.0,4483.0,2952.0,57.0,9984.0,6184.0,20.5
03159,중구,남산예술원 [03159],578200.0,127.00204,37.544437,58.6,124.0,182.5,2.0,2403000.0,3.231,5.644,7.282,3.231,18.0,135.0,16.0,38.0,51.0,11.0,10.0,0.0,4.0,5.0,0.0,0.0,239.0,532.0,21079.0,37.0,5827.0,3518.0,56.0,10391.0,6760.0,6.5
03160,중구,서울중부기술교육원.블루스퀘어 [03160],1002540.0,127.0033851827,37.5416918639,694.9,740.9,1435.8,6.0,4131000.0,3.54,5.317,7.296,3.54,15.0,159.0,28.0,47.0,53.0,11.0,9.0,2.0,4.0,5.0,0.0,0.0,324.0,270.9,21079.0,39.0,6931.0,4189.0,72.0,12235.0,6465.0,11.2
03161,중구,서울시중부기술교육원.블루스퀘어 [03161],2195200.0,127.0031508133,37.5411791533,3232.2,2980.0,6212.2,10.0,4131000.0,3.572,5.273,7.259,3.572,7.0,163.0,30.0,49.0,53.0,11.0,9.0,2.0,4.0,5.0,0.0,0.0,397.0,212.4,21079.0,37.0,6860.0,4168.0,79.0,12989.0,6449.0,9.0
03166,중구,한남5거리 [03166],1117200.0,127.0083126426,37.5328478217,1663.7,2660.3,4324.0,14.0,2756000.0,4.585,4.242,7.491,4.242,52.0,836.0,314.0,151.0,116.0,56.0,53.0,56.0,29.0,35.0,21.0,5.0,1017.0,385.3,7238.0,74.0,8982.0,3165.0,121.0,19324.0,8960.0,4.7
03171,중구,보성여중고입구 [03171],205800.0,126.9858399758,37.5463968458,430.5,896.8,1327.3,2.0,2034000.0,2.321,6.53,6.056,2.321,52.0,367.0,157.0,69.0,60.0,23.0,19.0,12.0,7.0,6.0,6.0,8.0,710.0,1229.0,33826.0,90.0,8435.0,2059.0,195.0,19882.0,5402.0,5.4
03172,용산구,보성여중고입구 [03172],578200.0,126.9856317665,37.5462598541,808.2,689.0,1497.2,2.0,5618000.0,2.33,6.528,6.033,2.33,87.0,393.0,160.0,79.0,64.0,25.0,23.0,12.0,8.0,6.0,6.0,10.0,721.0,1208.4,33826.0,95.0,8763.0,1999.0,198.0,20108.0,5323.0,15.8
03173,중구,남산체육관 [03173],578200.0,126.9927901963,37.5427038827,119.0,159.1,278.1,2.0,3066000.0,2.934,5.852,6.451,2.934,14.0,206.0,40.0,60.0,61.0,9.0,15.0,7.0,6.0,0.0,0.0,8.0,583.0,858.6,21079.0,30.0,4152.0,916.0,115.0,14275.0,4493.0,10.9
03175,중구,하얏트호텔 [03175],379995.0,126.9961358368,37.5417535527,270.0,620.5,890.4,2.0,1303000.0,3.168,5.611,6.691,3.168,12.0,148.0,33.0,42.0,37.0,9.0,6.0,12.0,6.0,0.0,0.0,3.0,345.0,546.2,21079.0,27.0,3246.0,994.0,77.0,10761.0,2903.0,10.4
03176,중구,하얏트호텔 [03176],279300.0,126.9974258076,37.540866103,472.0,315.9,788.0,2.0,3767000.0,3.311,5.469,6.768,3.311,3.0,91.0,24.0,28.0,14.0,6.0,4.0,12.0,2.0,0.0,0.0,1.0,401.0,403.2,21079.0,21.0,2829.0,893.0,101.0,13881.0,4522.0,14.4
03178,용산구,용마루고개.효창파크푸르지오아파트 [03178],578200.0,126.9585520334,37.5402999129,257.1,294.4,551.5,3.0,9919000.0,3.357,7.701,3.634,3.357,21.0,291.0,58.0,73.0,37.0,31.0,38.0,28.0,8.0,6.0,7.0,5.0,889.0,276.4,23052.0,64.0,6730.0,1786.0,178.0,17931.0,3052.0,12.9
03180,용산구,효창공원앞역 [03180],901600.0,126.9626978558,37.5388284845,804.2,1125.3,1929.5,5.0,3326000.0,3.336,7.313,3.859,3.336,29.0,479.0,136.0,112.0,74.0,46.0,43.0,33.0,11.0,7.0,8.0,9.0,1296.0,51.1,23052.0,92.0,7837.0,1933.0,221.0,20378.0,3830.0,6.1
03184,용산구,전쟁기념관 [03184],578200.0,126.9768577525,37.5347586674,377.9,1099.1,1477.0,6.0,1136000.0,3.508,6.068,4.833,3.508,0.0,182.0,86.0,42.0,17.0,9.0,6.0,5.0,4.0,6.0,1.0,6.0,580.0,263.7,30643.0,18.0,2978.0,1249.0,48.0,7135.0,3374.0,15.6
03185,용산구,전쟁기념관 [03185],578200.0,126.9753831458,37.534651168,1928.3,591.0,2519.3,6.0,4128000.0,3.526,6.157,4.706,3.526,57.0,353.0,157.0,71.0,38.0,20.0,15.0,21.0,10.0,10.0,3.0,8.0,729.0,154.1,30643.0,35.0,4762.0,2093.0,66.0,9600.0,4464.0,9.9
03187,용산구,녹사평역 [03187],323400.0,126.9853046955,37.5347582183,625.6,615.9,1241.5,6.0,3444000.0,3.568,5.542,5.549,3.568,0.0,101.0,50.0,15.0,12.0,4.0,4.0,2.0,5.0,0.0,0.0,9.0,576.0,123.0,11826.0,14.0,2718.0,2065.0,53.0,7196.0,3473.0,19.8
03198,용산구,서울역 [03198],1117200.0,126.9738943742,37.5536168846,679.5,253.2,932.6,2.0,10030000.0,1.454,7.798,5.604,1.454,107.0,570.0,214.0,116.0,97.0,15.0,34.0,13.0,27.0,14.0,7.0,33.0,1242.0,148.0,244600.0,43.0,5925.0,1890.0,139.0,17378.0,7147.0,21.7
03205,용산구,용산중고 [03205],578200.0,126.977563,37.54574,9.7,290.5,300.2,1.0,3293000.0,2.286,6.912,5.378,2.286,43.0,238.0,72.0,39.0,44.0,17.0,15.0,14.0,21.0,5.0,3.0,8.0,885.0,499.0,33826.0,43.0,4265.0,883.0,159.0,14721.0,1878.0,11.6
03206,용산구,남영동주민센터 [03206],205800.0,126.976572,37.545772,156.8,78.6,235.4,2.0,3293000.0,2.286,6.97,5.304,2.286,23.0,270.0,75.0,45.0,49.0,18.0,18.0,15.0,23.0,7.0,4.0,16.0,1074.0,416.3,33826.0,44.0,4403.0,888.0,158.0,15151.0,2871.0,12.7
03207,용산구,남영동주민센터 [03207],205800.0,126.975732,37.545505,25.8,48.2,73.9,1.0,3293000.0,2.32,6.996,5.225,2.32,3.0,317.0,114.0,44.0,51.0,21.0,16.0,15.0,22.0,7.0,6.0,21.0,1075.0,336.6,33826.0,46.0,4426.0,781.0,142.0,14783.0,3900.0,8.7
03210,중구,한남시범아파트 [03210],323400.0,127.0122607528,37.5379429734,269.2,314.5,583.7,3.0,15100000.0,4.372,4.654,7.942,4.372,20.0,91.0,16.0,21.0,20.0,7.0,16.0,4.0,4.0,1.0,2.0,0.0,457.0,605.3,19753.0,21.0,3973.0,769.0,56.0,11424.0,4263.0,18.8
03212,중구,한남동 [03212],1004500.0,127.0084445845,37.5339127002,916.5,897.0,1813.5,3.0,7368000.0,4.497,4.346,7.522,4.346,140.0,726.0,277.0,137.0,97.0,40.0,45.0,52.0,19.0,33.0,24.0,2.0,1041.0,499.6,7238.0,60.0,7985.0,3108.0,124.0,19081.0,7610.0,10.4
03213,중구,한남동 [03213],1002540.0,127.0087002913,37.5337549896,1155.6,586.6,1742.2,3.0,22330000.0,4.524,4.321,7.541,4.321,152.0,713.0,257.0,132.0,106.0,41.0,46.0,52.0,19.0,33.0,23.0,4.0,1030.0,479.9,7238.0,63.0,8256.0,3111.0,125.0,19364.0,8088.0,18.2
03214,용산구,이촌동동부센트레빌 [03214],662970.0,126.9660096214,37.5215595386,199.5,402.8,602.3,4.0,6838000.0,5.084,6.036,3.661,3.661,4.0,72.0,28.0,11.0,12.0,6.0,4.0,5.0,2.0,2.0,1.0,1.0,359.0,659.8,31347.0,19.0,4882.0,2459.0,73.0,13073.0,6595.0,64.7
03215,용산구,이촌동두산위브트레지움.한강대우아파트 [03215],662970.0,126.9675282802,37.5215734809,672.2,409.3,1081.5,4.0,6838000.0,5.057,5.917,3.795,3.795,21.0,153.0,42.0,25.0,26.0,18.0,12.0,12.0,1.0,7.0,9.0,1.0,403.0,527.3,31347.0,25.0,5728.0,2344.0,64.0,12258.0,5439.0,174.4
03220,용산구,신용산초등학교 [03220],578200.0,126.9762479627,37.5190775256,472.1,530.0,1002.0,4.0,6838000.0,5.253,5.105,4.575,4.575,44.0,258.0,96.0,52.0,7.0,30.0,27.0,21.0,0.0,6.0,19.0,0.0,346.0,380.0,31347.0,11.0,2964.0,678.0,32.0,8267.0,3744.0,268.4
03221,용산구,중경고등학교.이촌동강촌아파트 [03221],1002540.0,126.9775234206,37.5189178471,619.5,258.1,877.6,4.0,14140000.0,5.269,4.997,4.688,4.688,53.0,203.0,59.0,45.0,7.0,25.0,21.0,24.0,0.0,5.0,17.0,0.0,298.0,447.2,31347.0,10.0,3304.0,870.0,32.0,8533.0,4227.0,257.6
03223,용산구,이촌동현대아파트 [03223],578200.0,126.9787120007,37.5185336834,731.1,518.1,1249.1,4.0,13970000.0,5.312,4.885,4.796,4.796,40.0,142.0,24.0,33.0,5.0,20.0,20.0,22.0,0.0,5.0,13.0,0.0,299.0,544.2,31347.0,16.0,4000.0,1405.0,30.0,9719.0,5537.0,239.4
03225,용산구,서빙고신동아아파트 [03225],1002540.0,126.9851053606,37.517936953,1157.9,574.2,1732.1,4.0,3930000.0,5.415,4.361,5.363,4.361,36.0,47.0,10.0,16.0,2.0,7.0,1.0,1.0,7.0,1.0,2.0,0.0,82.0,353.9,4955.0,16.0,6106.0,4468.0,28.0,10376.0,7653.0,121.5
03228,용산구,손기정체육공원 [03228],662970.0,126.9664230215,37.5542153265,462.0,700.9,1162.9,6.0,12300000.0,1.682,8.265,5.155,1.682,69.0,414.0,132.0,100.0,27.0,18.0,8.0,18.0,15.0,8.0,5.0,83.0,884.0,314.1,244600.0,69.0,7196.0,1976.0,143.0,15391.0,3324.0,10.9
03236,용산구,효창공원후문 [03236],205800.0,126.9625778991,37.5467910299,374.2,438.5,812.7,3.0,7041000.0,2.555,7.902,4.351,2.555,5.0,138.0,30.0,31.0,25.0,15.0,17.0,6.0,4.0,1.0,2.0,7.0,676.0,842.1,23052.0,73.0,5448.0,0.0,226.0,18367.0,1529.0,333.9
03239,용산구,효창운동장.효창동주민센터 [03239],205800.0,126.9617671315,37.5422095196,260.2,263.4,523.7,4.0,3418000.0,3.033,7.615,3.987,3.033,56.0,242.0,57.0,49.0,42.0,18.0,36.0,13.0,8.0,7.0,8.0,4.0,652.0,330.8,23052.0,64.0,6171.0,39.0,154.0,15437.0,2126.0,299.2
03243,용산구,도래삼성래미안아파트 [03243],901600.0,126.9574338661,37.539776803,110.0,223.4,333.4,1.0,2239000.0,3.457,7.745,3.519,3.457,26.0,237.0,45.0,54.0,28.0,35.0,36.0,23.0,6.0,4.0,3.0,3.0,905.0,353.8,23052.0,50.0,6053.0,1763.0,177.0,18033.0,3054.0,14.1
03244,용산구,도원삼성래미안아파트 [03244],662970.0,126.9572103137,37.5396254142,250.0,106.1,356.2,2.0,9548000.0,3.482,7.75,3.494,3.482,24.0,231.0,44.0,52.0,28.0,35.0,34.0,23.0,6.0,4.0,3.0,2.0,889.0,370.9,23052.0,49.0,5948.0,1705.0,176.0,17908.0,3033.0,12.7
