노선명,정류장ID,서비스ID,정류장명,정류장 순번,위도,경도
85번 (전의역~고등1리마을회관),293019022,37068,유천2리,5,36.68292,127.17727
85번 (전의역~고등1리마을회관),293019006,37067,유천리,6,36.68628,127.16919
85번 (전의역~고등1리마을회관),293019003,37070,유천리(어천),7,36.68803,127.16612
85번 (전의역~고등1리마을회관),293064332,32116,행정리,8,36.6887542,127.1574677
85번 (전의역~고등1리마을회관),293013006,39024,운당1리,9,36.69865,127.15205
85번 (전의역~고등1리마을회관),293013003,39021,운당2리,10,36.7058276,127.1497944
85번 (전의역~고등1리마을회관),293064406,39033,운당교차로,11,36.705806,127.148932
85번 (전의역~고등1리마을회관),293064407,39034,동산산업,12,36.710519,127.147184
85번 (전의역~고등1리마을회관),293013002,39022,운당2리,13,36.7057756,127.1489661
85번 (전의역~고등1리마을회관),293019001,37002,KCC앞,14,36.70852,127.15296
85번 (전의역~고등1리마을회관),293013009,39010,소정리입구,15,36.71191,127.15392
85번 (전의역~고등1리마을회관),293013012,39018,소정면우체국,16,36.7143,127.15486
85번 (전의역~고등1리마을회관),293013014,39012,소정리역,17,36.71885,127.1567
85번 (전의역~고등1리마을회관),293013016,39016,소정면사무소,18,36.72149,127.15766
85번 (전의역~고등1리마을회관),293064387,39030,소정리,19,36.7245035,127.1581344
85번 (전의역~고등1리마을회관),293013020,39006,대곡4리,20,36.72556,127.15982
85번 (전의역~고등1리마을회관),293013021,39014,소정육교(맹골),21,36.72646,127.16173
85번 (전의역~고등1리마을회관),293013023,39019,소정육교,22,36.72718,127.16312
85번 (전의역~고등1리마을회관),293013024,39007,대곡리,23,36.7296,127.16673
85번 (전의역~고등1리마을회관),293064329,39028,세종첨단산업단지,24,36.7191773,127.1955466
85번 (전의역~고등1리마을회관),293064330,39029,대교에이스,25,36.7177679,127.2003627
85번 (전의역~고등1리마을회관),293013026,39003,고등1리마을회관,26,36.71543,127.19507
86번 (재동아파트~조치원버스터미널),293019077,37077,재동아파트,1,36.67954,127.20667
86번 (재동아파트~조치원버스터미널),293019066,37079,전의역,2,36.67953,127.2036
86번 (재동아파트~조치원버스터미널),293019058,37073,전의중학교,3,36.68047,127.19682
86번 (재동아파트~조치원버스터미널),293019054,37086,한국콜마,4,36.68079,127.19353
86번 (재동아파트~조치원버스터미널),293019063,37065,원성리(죽근마을),5,36.67609,127.19916
86번 (재동아파트~조치원버스터미널),293019056,37064,원성2리,6,36.67112,127.19515
86번 (재동아파트~조치원버스터미널),293064320,37103,신흥리(사사),7,36.669438,127.194232
86번 (재동아파트~조치원버스터미널),293019045,37052,신흥리,8,36.66348,127.19092
86번 (재동아파트~조치원버스터미널),293019036,37060,영당리(영성들),9,36.66042,127.18919
86번 (재동아파트~조치원버스터미널),293019032,37059,대전가톨릭대입구,10,36.65524,127.18733
86번 (재동아파트~조치원버스터미널),293019028,37047,신방1리(신암골),11,36.65099,127.18462
86번 (재동아파트~조치원버스터미널),293019020,37055,양곡리,12,36.64323,127.17697
86번 (재동아파트~조치원버스터미널),293019018,37057,세종미래산업단지,13,36.63987,127.17637
86번 (재동아파트~조치원버스터미널),293064076,37098,달전리,14,36.6336684,127.1754206
86번 (재동아파트~조치원버스터미널),293019009,37022,달전1리,15,36.63113,127.17432
86번 (재동아파트~조치원버스터미널),293019013,37018,달전2리입구,16,36.62677,127.17521
86번 (재동아파트~조치원버스터미널),293019024,37024,달전리(태호농장),17,36.61601,127.17733
86번 (재동아파트~조치원버스터미널),293019008,37011,금사리,18,36.60976,127.17305
86번 (재동아파트~조치원버스터미널),293019030,37017,비암사입구,19,36.60406,127.1863
86번 (재동아파트~조치원버스터미널),293064317,37102,다방1리마을회관,20,36.6031132,127.189307
86번 (재동아파트~조치원버스터미널),293064319,36144,쌍류초등학교,21,36.5976715,127.208475
86번 (재동아파트~조치원버스터미널),293016004,36065,쌍류보건진료소,22,36.59453,127.21345
86번 (재동아파트~조치원버스터미널),293064321,36145,쌍류리(월정마을),23,36.5952236,127.2177077
86번 (재동아파트~조치원버스터미널),293064039,36127,쌍류리입구,24,36.5968888,127.2185402
86번 (재동아파트~조치원버스터미널),293016010,36066,쌍류리,25,36.5989,127.22171
86번 (재동아파트~조치원버스터미널),293064325,36149,고복저수지,26,36.5977251,127.2273249
86번 (재동아파트~조치원버스터미널),293016017,36094,용암리(금단마을),27,36.5944128,127.227644
86번 (재동아파트~조치원버스터미널),293016027,36059,신대2리(송적골),28,36.59008,127.2332
86번 (재동아파트~조치원버스터미널),293064185,36134,신대2리(의넘어),29,36.589008,127.2396078
86번 (재동아파트~조치원버스터미널),293016048,36061,신대2리마을회관,30,36.58454,127.24817
86번 (재동아파트~조치원버스터미널),293064186,36135,신대1리마을회관,31,36.581362,127.2516833
86번 (재동아파트~조치원버스터미널),293016129,36123,연서초등학교,32,36.58198663,127.2537284
86번 (재동아파트~조치원버스터미널),293016067,36079,연서중학교,33,36.58099,127.25676
86번 (재동아파트~조치원버스터미널),293016076,36039,서면,34,36.58628,127.26126
86번 (재동아파트~조치원버스터미널),293016082,36042,서세종농협,35,36.58847,127.26396
86번 (재동아파트~조치원버스터미널),293016088,36046,성제1리마을회관,36,36.59183,127.26913
86번 (재동아파트~조치원버스터미널),293016094,36077,연서면사무소,37,36.59184,127.27115
86번 (재동아파트~조치원버스터미널),293016098,36100,월하1리마을회관,38,36.59354,127.27439
86번 (재동아파트~조치원버스터미널),293016100,36031,방축골,39,36.59433,127.27733
86번 (재동아파트~조치원버스터미널),293001019,11052,세종시민체육관,40,36.59455,127.28477
86번 (재동아파트~조치원버스터미널),293001037,11053,신흥주공아파트,41,36.5951,127.28973
86번 (재동아파트~조치원버스터미널),293001052,11059,자이아파트,42,36.59083,127.29173
86번 (재동아파트~조치원버스터미널),293064083,11097,번암아파트후문,43,36.5876866,127.2920412
86번 (재동아파트~조치원버스터미널),293900004,64056,번암안동네,44,36.5845518,127.2925292
86번 (재동아파트~조치원버스터미널),293001065,11016,번암삼거리,45,36.58365,127.29409
86번 (재동아파트~조치원버스터미널),293001079,11018,번암아파트,46,36.5866993,127.2971748
86번 (재동아파트~조치원버스터미널),293064274,11411,번암리,47,36.588329,127.2986104
86번 (재동아파트~조치원버스터미널),293001092,11076,죽림리,48,36.59127,127.29897
86번 (재동아파트~조치원버스터미널),293001093,11090,효성세종병원,49,36.59705,127.29895
86번 (재동아파트~조치원버스터미널),293001090,11063,조치원전통시장,50,36.59898,127.29861
86번 (재동아파트~조치원버스터미널),293064017,11093,조치원역,51,36.6013323,127.2970784
86번 (재동아파트~조치원버스터미널),293064527,2348,조치원전통시장북측,52,36.6013651,127.2996963
86번 (재동아파트~조치원버스터미널),293064260,11107,조치원버스터미널,53,36.6018765,127.3027591
86번 (조치원버스터미널~재동아파트),293064259,11106,조치원버스터미널,1,36.6018992,127.3028932
86번 (조치원버스터미널~재동아파트),293064152,11099,조치원전통시장북측,2,36.6015602,127.2996293
86번 (조치원버스터미널~재동아파트),293001084,11071,조치원역,3,36.60099,127.29713
86번 (조치원버스터미널~재동아파트),293001088,11062,조치원전통시장,4,36.599942,127.29819
86번 (조치원버스터미널~재동아파트),293064035,11096,효성세종병원,5,36.5972495,127.2987069
86번 (조치원버스터미널~재동아파트),293001091,11075,죽림리,6,36.59078,127.29892
86번 (조치원버스터미널~재동아파트),293001089,11014,번암리,7,36.5884,127.29841
86번 (조치원버스터미널~재동아파트),293001078,11017,번암아파트,8,36.58577,127.29582
86번 (조치원버스터미널~재동아파트),293001066,11015,번암삼거리,9,36.58401,127.29416
86번 (조치원버스터미널~재동아파트),293001054,11019,번암아파트후문,10,36.58772,127.29233
86번 (조치원버스터미널~재동아파트),293001053,11058,자이아파트,11,36.59085,127.29192
86번 (조치원버스터미널~재동아파트),293001038,11054,신흥주공아파트,12,36.59523,127.28973
86번 (조치원버스터미널~재동아파트),293001020,11036,세종시민체육관,13,36.59468,127.28478
86번 (조치원버스터미널~재동아파트),293064183,36132,방축골,14,36.5945295,127.2773157
86번 (조치원버스터미널~재동아파트),293016099,36101,월하1리마을회관,15,36.59373,127.27467
86번 (조치원버스터미널~재동아파트),293016095,36076,연서면사무소,16,36.59204,127.2716
86번 (조치원버스터미널~재동아파트),293016089,36047,성제1리마을회관,17,36.59196,127.26919
86번 (조치원버스터미널~재동아파트),293016081,36041,서세종농협,18,36.58857,127.26386
86번 (조치원버스터미널~재동아파트),293016075,36038,서면,19,36.58632,127.26114
86번 (조치원버스터미널~재동아파트),293016068,36078,연서중학교,20,36.58113,127.25696
86번 (조치원버스터미널~재동아파트),293016064,36080,연서초등학교,21,36.58203,127.25394
86번 (조치원버스터미널~재동아파트),293016057,36063,신대1리마을회관,22,36.5814876,127.2513956
86번 (조치원버스터미널~재동아파트),293016047,36062,신대2리마을회관,23,36.58474,127.24801
86번 (조치원버스터미널~재동아파트),293064184,36133,신대2리(의넘어),24,36.5891565,127.2395123
86번 (조치원버스터미널~재동아파트),293016028,36060,신대2리(송적골),25,36.59011,127.2335
86번 (조치원버스터미널~재동아파트),293064323,36147,용암리(금단마을),26,36.5944763,127.2278058
86번 (조치원버스터미널~재동아파트),293064324,36148,고복저수지,27,36.5977479,127.2274533
86번 (조치원버스터미널~재동아파트),293016011,36064,쌍류리,28,36.59901,127.22186
86번 (조치원버스터미널~재동아파트),293064038,36126,쌍류리입구,29,36.5966178,127.2183175
86번 (조치원버스터미널~재동아파트),293064322,36146,쌍류리(월정마을),30,36.5952411,127.2174952
86번 (조치원버스터미널~재동아파트),293016005,36067,쌍류보건진료소,31,36.59467,127.21372
86번 (조치원버스터미널~재동아파트),293064318,36143,쌍류초등학교,32,36.597535,127.208638
86번 (조치원버스터미널~재동아파트),293019040,37014,다방1리마을회관,33,36.60319,127.18944
86번 (조치원버스터미널~재동아파트),293019031,37016,비암사입구,34,36.60409,127.18662
86번 (조치원버스터미널~재동아파트),293019007,37010,금사리,35,36.60927,127.17268
86번 (조치원버스터미널~재동아파트),293019025,37023,달전리(태호농장),36,36.61607,127.17748
86번 (조치원버스터미널~재동아파트),293019012,37019,달전2리입구,37,36.62698,127.17504
86번 (조치원버스터미널~재동아파트),293019011,37021,달전1리,38,36.63112,127.1745
86번 (조치원버스터미널~재동아파트),293064075,37097,달전리,39,36.633804,127.1755319
86번 (조치원버스터미널~재동아파트),293019019,37056,세종미래산업단지,40,36.63972,127.17649
86번 (조치원버스터미널~재동아파트),293019021,37054,양곡리,41,36.64316,127.1771
86번 (조치원버스터미널~재동아파트),293019029,37048,신방1리(신암골),42,36.651,127.18479
86번 (조치원버스터미널~재동아파트),293019033,37058,대전가톨릭대입구,43,36.65494,127.18734
86번 (조치원버스터미널~재동아파트),293019039,37061,영당리(영성들),44,36.66047,127.18938
86번 (조치원버스터미널~재동아파트),293019046,37053,신흥리,45,36.66359,127.19113
86번 (조치원버스터미널~재동아파트),293019055,37051,신흥리(사사),46,36.66931,127.19429
86번 (조치원버스터미널~재동아파트),293019057,37063,원성2리,47,36.67103,127.19527
86번 (조치원버스터미널~재동아파트),293019064,37062,원성리(죽근마을),48,36.67622,127.19936
86번 (조치원버스터미널~재동아파트),293019053,37087,한국콜마,49,36.68087,127.19338
86번 (조치원버스터미널~재동아파트),293019059,37082,전의중학교,50,36.68024,127.19736
86번 (조치원버스터미널~재동아파트),293019065,37080,전의역,51,36.67939,127.20358
86번 (조치원버스터미널~재동아파트),293019076,37072,재동아파트,52,36.6794,127.2066
910번 (병천중고등학교~조치원역),285013010,36010,병천중고등학교,1,36.76454,127.31257
910번 (병천중고등학교~조치원역),285013009,36008,유관순열사유적지,2,36.76308,127.30586
910번 (병천중고등학교~조치원역),285013003,36003,병천3리,3,36.76224,127.30012
910번 (병천중고등학교~조치원역),285013006,36006,병천시장,4,36.76122,127.29884
910번 (병천중고등학교~조치원역),285013001,36001,모드니에아파트,5,36.75911,127.29704
910번 (병천중고등학교~조치원역),285016022,35023,상리길,6,36.75431,127.29521
910번 (병천중고등학교~조치원역),285016013,35015,송내리,7,36.75019,127.29218
910번 (병천중고등학교~조치원역),285016028,35095,장산4리,8,36.7467119,127.2906764
910번 (병천중고등학교~조치원역),285016019,35020,장산3리(송내),9,36.74519,127.28926
910번 (병천중고등학교~조치원역),285016018,35019,상록리조트정문,10,36.74247,127.28608
910번 (병천중고등학교~조치원역),285016008,35009,상록리조트후문,11,36.73662,127.28392
910번 (병천중고등학교~조치원역),285016017,35018,수신초등학교,12,36.7328,127.28411
910번 (병천중고등학교~조치원역),285016011,35013,수신면행정복지센터,13,36.73099,127.28162
910번 (병천중고등학교~조치원역),285016012,35014,속샘말삼거리,14,36.72943,127.27975
910번 (병천중고등학교~조치원역),285016025,35026,해정2리(대해),15,36.72683,127.27959
910번 (병천중고등학교~조치원역),285016024,35025,해정1리,16,36.71976,127.27744
910번 (병천중고등학교~조치원역),285016001,35001,백자2리,17,36.71079,127.27405
910번 (병천중고등학교~조치원역),285016005,35005,백자4리,18,36.7053,127.27365
910번 (병천중고등학교~조치원역),285016003,35004,백자3리,19,36.70201,127.27598
910번 (병천중고등학교~조치원역),293018073,38089,세종시공원묘원,20,36.69282,127.27229
910번 (병천중고등학교~조치원역),293018054,38052,봉대리,21,36.68337,127.26512
910번 (병천중고등학교~조치원역),293018051,38018,봉대리(평말),22,36.68098,127.26305
910번 (병천중고등학교~조치원역),293018069,38069,조치원낚시터,23,36.67308,127.2706
910번 (병천중고등학교~조치원역),293018075,38005,노장3리,24,36.66938,127.2725
910번 (병천중고등학교~조치원역),293018076,38004,노장2리,25,36.66327,127.27263
910번 (병천중고등학교~조치원역),293018067,38008,노장농공단지,26,36.66071,127.27012
910번 (병천중고등학교~조치원역),293018060,38064,전동삼거리,27,36.65378,127.2669
910번 (병천중고등학교~조치원역),293018071,38057,심중2리입구,28,36.64988,127.27101
910번 (병천중고등학교~조치원역),293018081,38054,심중1리,29,36.64451,127.27593
910번 (병천중고등학교~조치원역),274002082,13005,상봉2리(가마소),30,36.63857,127.28365
910번 (병천중고등학교~조치원역),274002084,13003,상봉초등학교,31,36.63747,127.28622
910번 (병천중고등학교~조치원역),293001027,11074,조형아파트,32,36.63441,127.28884
910번 (병천중고등학교~조치원역),293001030,11047,신안2리입구,33,36.62874,127.28909
910번 (병천중고등학교~조치원역),293001034,11082,신안2리(안터),34,36.62652,127.28975
910번 (병천중고등학교~조치원역),293001043,11089,홍익대학교,35,36.62188,127.29056
910번 (병천중고등학교~조치원역),293001047,11044,신안1리,36,36.61865,127.29091
910번 (병천중고등학교~조치원역),293001029,11006,구렁말,37,36.61749,127.28889
910번 (병천중고등학교~조치원역),293001021,11049,신안리마을회관,38,36.61655,127.28695
910번 (병천중고등학교~조치원역),293001032,11080,중앙요양병원,39,36.614,127.2894
910번 (병천중고등학교~조치원역),293001050,11045,신안1리입구,40,36.61353,127.29121
910번 (병천중고등학교~조치원역),293001068,11029,새주막거리,41,36.61236,127.29459
910번 (병천중고등학교~조치원역),293001080,11035,세종고등학교,42,36.61024,127.29666
910번 (병천중고등학교~조치원역),293001085,11069,세종중학교,43,36.60591,127.29721
910번 (병천중고등학교~조치원역),293064017,11093,조치원역,44,36.6013323,127.2970784
910번 (병천중고등학교~조치원역),293064527,2348,조치원전통시장북측,45,36.6013651,127.2996963
910번 (병천중고등학교~조치원역),293064260,11107,조치원버스터미널,46,36.6018765,127.3027591
910번 (조치원역~병천중고등학교),293064259,11106,조치원버스터미널,1,36.6018992,127.3028932
910번 (조치원역~병천중고등학교),293064152,11099,조치원전통시장북측,2,36.6015602,127.2996293
910번 (조치원역~병천중고등학교),293001084,11071,조치원역,3,36.60099,127.29713
910번 (조치원역~병천중고등학교),293001087,11039,세종우체국,4,36.60296,127.29789
910번 (조치원역~병천중고등학교),293001086,11070,세종중학교,5,36.60578,127.29741
910번 (조치원역~병천중고등학교),293001082,11034,세종고등학교,6,36.61017,127.2968
910번 (조치원역~병천중고등학교),293001067,11030,새주막거리,7,36.61256,127.29455
910번 (조치원역~병천중고등학교),293001049,11046,신안1리입구,8,36.61372,127.29104
910번 (조치원역~병천중고등학교),293001033,11079,중앙요양병원,9,36.61411,127.28953
910번 (조치원역~병천중고등학교),293001022,11033,신안리마을회관,10,36.61637,127.28719
910번 (조치원역~병천중고등학교),293001028,11005,구렁말,11,36.61737,127.28887
910번 (조치원역~병천중고등학교),293001048,11088,홍익대학교,12,36.62178,127.29072
910번 (조치원역~병천중고등학교),293001039,11081,신안2리(안터),13,36.62633,127.28994
910번 (조치원역~병천중고등학교),293001031,11048,신안2리입구,14,36.62926,127.28909
910번 (조치원역~병천중고등학교),293001026,11073,조형아파트,15,36.63471,127.28878
910번 (조치원역~병천중고등학교),274002085,13006,상봉초등학교,16,36.63758,127.28628
910번 (조치원역~병천중고등학교),274002083,13004,상봉2리(가마소),17,36.63862,127.28379
910번 (조치원역~병천중고등학교),293018082,38053,심중1리,18,36.64456,127.27603
910번 (조치원역~병천중고등학교),293018072,38060,심중2리입구,19,36.64999,127.27104
910번 (조치원역~병천중고등학교),293018062,38065,전동삼거리,20,36.6542454,127.267466
910번 (조치원역~병천중고등학교),293018068,38007,노장농공단지,21,36.6609,127.27033
910번 (조치원역~병천중고등학교),293018077,38003,노장2리,22,36.66316,127.27271
910번 (조치원역~병천중고등학교),293018078,38006,노장3리,23,36.66932,127.2727
910번 (조치원역~병천중고등학교),293018070,38070,조치원낚시터,24,36.67291,127.27078
910번 (조치원역~병천중고등학교),293018050,38019,봉대리(평말),25,36.68073,127.26314
910번 (조치원역~병천중고등학교),293018055,38017,봉대리,26,36.68345,127.26529
910번 (조치원역~병천중고등학교),293018074,38088,세종시공원묘원,27,36.69279,127.27243
910번 (조치원역~병천중고등학교),285016004,35003,백자3리,28,36.70214,127.27608
910번 (조치원역~병천중고등학교),285016006,35006,백자4리,29,36.70507,127.27389
910번 (조치원역~병천중고등학교),285016002,35002,백자2리,30,36.71068,127.27417
910번 (조치원역~병천중고등학교),285016027,35028,해정리,31,36.7197,127.27756
910번 (조치원역~병천중고등학교),285016026,35027,해정2리(대해),32,36.72692,127.27976
910번 (조치원역~병천중고등학교),285016029,35096,속샘말삼거리,33,36.7293398,127.2798646
910번 (조치원역~병천중고등학교),285016016,35017,수신면행정복지센터,34,36.73094,127.28176
910번 (조치원역~병천중고등학교),285016010,35012,수신초등학교,35,36.73284,127.28432
910번 (조치원역~병천중고등학교),285016009,35008,상록리조트후문,36,36.73665,127.28407
910번 (조치원역~병천중고등학교),285016007,35007,상록리조트정문,37,36.74248,127.28623
910번 (조치원역~병천중고등학교),285016020,35021,장산3리(송내),38,36.74513,127.2894
910번 (조치원역~병천중고등학교),285016021,35024,장산4리,39,36.74668,127.29091
910번 (조치원역~병천중고등학교),285016015,35016,송내리,40,36.75136,127.29284
910번 (조치원역~병천중고등학교),285016023,35022,상리길,41,36.75456,127.29562
910번 (조치원역~병천중고등학교),285013002,36002,모드니에아파트,42,36.75899,127.29714
910번 (조치원역~병천중고등학교),285013007,36007,병천시장,43,36.7611,127.29893
910번 (조치원역~병천중고등학교),285013004,36004,병천3리,44,36.76219,127.30078
910번 (조치원역~병천중고등학교),285013008,36009,유관순열사유적지,45,36.76258,127.30339
910번 (조치원역~병천중고등학교),285013005,36005,병천중고등학교,46,36.7642,127.3118
91번 (봉대리~조치원버스터미널),293018054,38052,봉대리,1,36.68337,127.26512
91번 (봉대리~조치원버스터미널),293018051,38018,봉대리(평말),2,36.68098,127.26305
91번 (봉대리~조치원버스터미널),293018069,38069,조치원낚시터,3,36.67308,127.2706
91번 (봉대리~조치원버스터미널),293018075,38005,노장3리,4,36.66938,127.2725
91번 (봉대리~조치원버스터미널),293018076,38004,노장2리,5,36.66327,127.27263
91번 (봉대리~조치원버스터미널),293018067,38008,노장농공단지,6,36.66071,127.27012
91번 (봉대리~조치원버스터미널),293018060,38064,전동삼거리,7,36.65378,127.2669
91번 (봉대리~조치원버스터미널),293018071,38057,심중2리입구,8,36.64988,127.27101
91번 (봉대리~조치원버스터미널),293018083,38059,심중2리입구,9,36.65736,127.2811
91번 (봉대리~조치원버스터미널),293018086,38058,심중2리,10,36.66531,127.29224
91번 (봉대리~조치원버스터미널),293018087,38061,심중리시민스포츠센터,11,36.6704,127.29874
91번 (봉대리~조치원버스터미널),293018085,38056,심중2리,12,36.66544,127.29221
91번 (봉대리~조치원버스터미널),293018084,38055,심중2리입구,13,36.6575,127.28108
91번 (봉대리~조치원버스터미널),293018081,38054,심중1리,14,36.64451,127.27593
91번 (봉대리~조치원버스터미널),274002082,13005,상봉2리(가마소),15,36.63857,127.28365
91번 (봉대리~조치원버스터미널),274002084,13003,상봉초등학교,16,36.63747,127.28622
91번 (봉대리~조치원버스터미널),293001027,11074,조형아파트,17,36.63441,127.28884
91번 (봉대리~조치원버스터미널),293001030,11047,신안2리입구,18,36.62874,127.28909
91번 (봉대리~조치원버스터미널),293001034,11082,신안2리(안터),19,36.62652,127.28975
91번 (봉대리~조치원버스터미널),293001043,11089,홍익대학교,20,36.62188,127.29056
91번 (봉대리~조치원버스터미널),293001047,11044,신안1리,21,36.61865,127.29091
91번 (봉대리~조치원버스터미널),293001029,11006,구렁말,22,36.61749,127.28889
91번 (봉대리~조치원버스터미널),293001021,11049,신안리마을회관,23,36.61655,127.28695
91번 (봉대리~조치원버스터미널),293001032,11080,중앙요양병원,24,36.614,127.2894
91번 (봉대리~조치원버스터미널),293001050,11045,신안1리입구,25,36.61353,127.29121
91번 (봉대리~조치원버스터미널),293001068,11029,새주막거리,26,36.61236,127.29459
91번 (봉대리~조치원버스터미널),293001080,11035,세종고등학교,27,36.61024,127.29666
91번 (봉대리~조치원버스터미널),293001085,11069,세종중학교,28,36.60591,127.29721
91번 (봉대리~조치원버스터미널),293064017,11093,조치원역,29,36.6013323,127.2970784
91번 (봉대리~조치원버스터미널),293064527,2348,조치원전통시장북측,30,36.6013651,127.2996963
91번 (봉대리~조치원버스터미널),293064260,11107,조치원버스터미널,31,36.6018765,127.3027591
91번 (조치원버스터미널~봉대리),293064259,11106,조치원버스터미널,1,36.6018992,127.3028932
91번 (조치원버스터미널~봉대리),293064152,11099,조치원전통시장북측,2,36.6015602,127.2996293
91번 (조치원버스터미널~봉대리),293001084,11071,조치원역,3,36.60099,127.29713
91번 (조치원버스터미널~봉대리),293001087,11039,세종우체국,4,36.60296,127.29789
91번 (조치원버스터미널~봉대리),293001086,11070,세종중학교,5,36.60578,127.29741
91번 (조치원버스터미널~봉대리),293001082,11034,세종고등학교,6,36.61017,127.2968
91번 (조치원버스터미널~봉대리),293001067,11030,새주막거리,7,36.61256,127.29455
91번 (조치원버스터미널~봉대리),293001049,11046,신안1리입구,8,36.61372,127.29104
91번 (조치원버스터미널~봉대리),293001033,11079,중앙요양병원,9,36.61411,127.28953
91번 (조치원버스터미널~봉대리),293001022,11033,신안리마을회관,10,36.61637,127.28719
91번 (조치원버스터미널~봉대리),293001028,11005,구렁말,11,36.61737,127.28887
91번 (조치원버스터미널~봉대리),293001048,11088,홍익대학교,12,36.62178,127.29072
91번 (조치원버스터미널~봉대리),293001039,11081,신안2리(안터),13,36.62633,127.28994
91번 (조치원버스터미널~봉대리),293001031,11048,신안2리입구,14,36.62926,127.28909
91번 (조치원버스터미널~봉대리),293001026,11073,조형아파트,15,36.63471,127.28878
91번 (조치원버스터미널~봉대리),274002085,13006,상봉초등학교,16,36.63758,127.28628
91번 (조치원버스터미널~봉대리),274002083,13004,상봉2리(가마소),17,36.63862,127.28379
91번 (조치원버스터미널~봉대리),293018082,38053,심중1리,18,36.64456,127.27603
91번 (조치원버스터미널~봉대리),293018083,38059,심중2리입구,19,36.65736,127.2811
91번 (조치원버스터미널~봉대리),293018086,38058,심중2리,20,36.66531,127.29224
91번 (조치원버스터미널~봉대리),293018087,38061,심중리시민스포츠센터,21,36.6704,127.29874
91번 (조치원버스터미널~봉대리),293018085,38056,심중2리,22,36.66544,127.29221
91번 (조치원버스터미널~봉대리),293018084,38055,심중2리입구,23,36.6575,127.28108
91번 (조치원버스터미널~봉대리),293018072,38060,심중2리입구,24,36.64999,127.27104
91번 (조치원버스터미널~봉대리),293018062,38065,전동삼거리,25,36.6542454,127.267466
91번 (조치원버스터미널~봉대리),293018068,38007,노장농공단지,26,36.6609,127.27033
91번 (조치원버스터미널~봉대리),293018077,38003,노장2리,27,36.66316,127.27271
91번 (조치원버스터미널~봉대리),293018078,38006,노장3리,28,36.66932,127.2727
91번 (조치원버스터미널~봉대리),293018070,38070,조치원낚시터,29,36.67291,127.27078
91번 (조치원버스터미널~봉대리),293018050,38019,봉대리(평말),30,36.68073,127.26314
91번 (조치원버스터미널~봉대리),293018055,38017,봉대리,31,36.68345,127.26529
92번 (조치원버스터미널~청람리(동막골)),293064259,11106,조치원버스터미널,1,36.6018992,127.3028932
92번 (조치원버스터미널~청람리(동막골)),293064152,11099,조치원전통시장북측,2,36.6015602,127.2996293
92번 (조치원버스터미널~청람리(동막골)),293001084,11071,조치원역,3,36.60099,127.29713
92번 (조치원버스터미널~청람리(동막골)),293001087,11039,세종우체국,4,36.60296,127.29789
92번 (조치원버스터미널~청람리(동막골)),293001086,11070,세종중학교,5,36.60578,127.29741
92번 (조치원버스터미널~청람리(동막골)),293001082,11034,세종고등학교,6,36.61017,127.2968
92번 (조치원버스터미널~청람리(동막골)),293001067,11030,새주막거리,7,36.61256,127.29455
92번 (조치원버스터미널~청람리(동막골)),293001049,11046,신안1리입구,8,36.61372,127.29104
92번 (조치원버스터미널~청람리(동막골)),293001033,11079,중앙요양병원,9,36.61411,127.28953
92번 (조치원버스터미널~청람리(동막골)),293001022,11033,신안리마을회관,10,36.61637,127.28719
92번 (조치원버스터미널~청람리(동막골)),293001028,11005,구렁말,11,36.61737,127.28887
92번 (조치원버스터미널~청람리(동막골)),293001048,11088,홍익대학교,12,36.62178,127.29072
92번 (조치원버스터미널~청람리(동막골)),293001039,11081,신안2리(안터),13,36.62633,127.28994
92번 (조치원버스터미널~청람리(동막골)),293001031,11048,신안2리입구,14,36.62926,127.28909
92번 (조치원버스터미널~청람리(동막골)),293001026,11073,조형아파트,15,36.63471,127.28878
92번 (조치원버스터미널~청람리(동막골)),274002085,13006,상봉초등학교,16,36.63758,127.28628
92번 (조치원버스터미널~청람리(동막골)),274002083,13004,상봉2리(가마소),17,36.63862,127.28379
92번 (조치원버스터미널~청람리(동막골)),293018082,38053,심중1리,18,36.64456,127.27603
92번 (조치원버스터미널~청람리(동막골)),293018072,38060,심중2리입구,19,36.64999,127.27104
92번 (조치원버스터미널~청람리(동막골)),293018062,38065,전동삼거리,20,36.6542454,127.267466
92번 (조치원버스터미널~청람리(동막골)),293064404,38094,깊은내길,21,36.646477,127.268761
92번 (조치원버스터미널~청람리(동막골)),293018044,38016,보덕2리마을회관,22,36.64401,127.25738
92번 (조치원버스터미널~청람리(동막골)),293018041,38021,석곡리,23,36.6591135,127.2569277
92번 (조치원버스터미널~청람리(동막골)),293018023,38072,청람1리마을회관,24,36.65495,127.23318
92번 (조치원버스터미널~청람리(동막골)),293018021,38076,청람리,25,36.65165,127.23274
92번 (조치원버스터미널~청람리(동막골)),293018017,38009,청람리(동막골),26,36.64433,127.23168
92번 (청람리(동막골)~조치원버스터미널),293064337,38092,청람리(동막골),1,36.6443571,127.2318088
92번 (청람리(동막골)~조치원버스터미널),293018022,38074,청람리,2,36.65163,127.23286
92번 (청람리(동막골)~조치원버스터미널),293018024,38071,청람1리마을회관,3,36.65476,127.23347
92번 (청람리(동막골)~조치원버스터미널),293018039,38020,석곡리,4,36.6587466,127.2560505
92번 (청람리(동막골)~조치원버스터미널),293018044,38016,보덕2리마을회관,5,36.64401,127.25738
