자치구,정류장이름,ARS,가격_원,가격기준,가격_양면,가격_4면,상품유형,지원포맷,운영시간,야간조명,혼잡도,상세URL,수집일시,면수,가격_원per면
강서구,마곡수명산파크2단지 [16418],16418,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1855,2026-05-31,2.0,578200.0
강서구,마곡수명산파크3단지4단지 [16420],16420,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1857,2026-05-31,2.0,578200.0
강서구,마곡역2번출구 [16423],16423,2234400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/625,2026-05-31,2.0,1117200.0
강서구,마곡엠밸리14단지아파트 [16427],16427,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1069,2026-05-31,2.0,901600.0
강서구,마곡엠밸리15단지아파트 [16428],16428,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1070,2026-05-31,2.0,901600.0
강서구,발산역9번출구 [16429],16429,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1071,2026-05-31,2.0,901600.0
강서구,신방화사거리 [16432],16432,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1382,2026-05-31,2.0,205800.0
강서구,송정중학교후문 [16453],16453,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1380,2026-05-31,2.0,205800.0
강서구,방화중학교 [16493],16493,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1370,2026-05-31,2.0,205800.0
강서구,다솔마을 [16532],16532,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1342,2026-05-31,2.0,205800.0
강서구,마곡나루역 [16606],16606,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1072,2026-05-31,2.0,901600.0
강서구,롯데R&D센터 [16608],16608,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/1354,2026-05-31,2.0,205800.0
강서구,롯데R&D센터 [16700],16700,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1356,2026-05-31,2.0,205800.0
강서구,마곡엠밸리7단지.712동 [16702],16702,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1073,2026-05-31,2.0,901600.0
강서구,신방화역4번출구.마곡중학교 [16703],16703,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1074,2026-05-31,2.0,901600.0
강서구,신방화역7번출구 [16704],16704,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2760,2026-05-31,2.0,662970.0
강서구,마곡엠밸리5단지 [16706],16706,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1860,2026-05-31,2.0,578200.0
양천구,✈️ 목동사거리 [16844],16844,1264200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/287,2026-05-31,2.0,632100.0
강서구,강서농수산물도매시장 [16975],16975,940800,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1075,2026-05-31,1.0,940800.0
구로구,신도림역 [17101],17101,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1076,2026-05-31,2.0,901600.0
구로구,한국SGI [17105],17105,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1077,2026-05-31,2.0,901600.0
구로구,거리공원 [17107],17107,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1862,2026-05-31,2.0,578200.0
구로구,구로도서관.대성스카이렉스 [17108],17108,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1864,2026-05-31,2.0,578200.0
구로구,구로구청 [17111],17111,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1866,2026-05-31,2.0,578200.0
구로구,고대구로병원후문 [17113],17113,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1869,2026-05-31,2.0,578200.0
구로구,영서중학교 [17116],17116,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1871,2026-05-31,2.0,578200.0
구로구,한국산업단지공단.이마트구로점 [17122],17122,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1873,2026-05-31,2.0,578200.0
구로구,구로역.구로기계공구상가 [17147],17147,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2761,2026-05-31,2.0,662970.0
구로구,구로역 [17155],17155,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1875,2026-05-31,2.0,578200.0
양천구,오류1동주민센터.오류문화센터 [17170],17170,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1876,2026-05-31,2.0,578200.0
양천구,오류동역 [17171],17171,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1877,2026-05-31,2.0,578200.0
양천구,오류동역 [17172],17172,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2589,2026-05-31,2.0,1002540.0
양천구,씨티월드 [17173],17173,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1878,2026-05-31,2.0,578200.0
양천구,오류지구대.텃골 [17174],17174,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2762,2026-05-31,2.0,662970.0
양천구,서울가든빌라앞 [17175],17175,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1430,2026-05-31,2.0,205800.0
양천구,서울가든빌라앞 [17176],17176,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1432,2026-05-31,2.0,205800.0
양천구,성공회대학교유한공고앞 [17177],17177,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1879,2026-05-31,2.0,578200.0
양천구,영풍마드레빌아파트.소공원사거리 [17178],17178,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2763,2026-05-31,2.0,662970.0
양천구,온수역 [17185],17185,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1880,2026-05-31,2.0,578200.0
양천구,구로우체국.이펜하우스5단지후문 [17201],17201,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2764,2026-05-31,2.0,662970.0
양천구,천왕역4번출구 [17202],17202,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2765,2026-05-31,2.0,662970.0
양천구,대원주유소 [17208],17208,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2766,2026-05-31,2.0,662970.0
양천구,고척파크푸르지오아파트 [17223],17223,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/1420,2026-05-31,2.0,205800.0
양천구,고척시장 [17225],17225,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1881,2026-05-31,2.0,578200.0
양천구,고척중학교 [17227],17227,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2767,2026-05-31,2.0,662970.0
양천구,고척중학교 [17228],17228,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1882,2026-05-31,2.0,578200.0
구로구,구로디지털단지역 [17229],17229,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1078,2026-05-31,2.0,901600.0
구로구,구일우성아파트 [17232],17232,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1426,2026-05-31,2.0,205800.0
양천구,개봉역 [17233],17233,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1883,2026-05-31,2.0,578200.0
양천구,개봉역 [17234],17234,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2768,2026-05-31,2.0,662970.0
구로구,구로1동우체국 [17237],17237,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1422,2026-05-31,1.0,279300.0
구로구,구로구청 [17293],17293,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1884,2026-05-31,2.0,578200.0
구로구,대림역 [17296],17296,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/1885,2026-05-31,2.0,578200.0
양천구,거성푸르뫼아파트 [17305],17305,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2882,2026-05-31,2.0,210210.0
구로구,구로역.나인스애비뉴 [17310],17310,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1079,2026-05-31,2.0,901600.0
양천구,동부골든아파트후문 [17315],17315,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2883,2026-05-31,2.0,210210.0
양천구,항동하버라인3단지 [17359],17359,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2884,2026-05-31,2.0,210210.0
양천구,항동하버라인3단지 [17360],17360,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2769,2026-05-31,2.0,662970.0
양천구,푸른수목원 [17361],17361,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2885,2026-05-31,2.0,323400.0
양천구,항동복합행정센터 [17362],17362,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2886,2026-05-31,2.0,323400.0
양천구,푸른수목원 [17363],17363,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2887,2026-05-31,2.0,323400.0
양천구,항동복합행정센터 [17364],17364,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2888,2026-05-31,2.0,323400.0
양천구,푸른수목원후문.저수지앞 [17369],17369,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1080,2026-05-31,2.0,205800.0
양천구,항동중흥S클래스 [17370],17370,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2889,2026-05-31,2.0,323400.0
