ARS,자치구,정류장이름,공시지가_원per㎡,PNU,지번,공시지가_주소,공시연도
11168,노원구,용원초등학교 [11168],1026000.0,1135010300107070002,707-2도,서울특별시 노원구 공릉동 707-2,2025
11180,노원구,상계주공9단지 [11180],4076000.0,1135010500106700000,670대,서울특별시 노원구 상계동 670,2025
11181,노원구,노원고등학교 [11181],2078000.0,1135010500108200000,820철,서울특별시 노원구 상계동 820,2025
11183,노원구,상계주공7단지 [11183],1283000.0,1135010500106940001,694-1도,서울특별시 노원구 상계동 694-1,2025
11184,노원구,대림아파트상가 [11184],3783000.0,1135010500106950000,695대,서울특별시 노원구 상계동 695,2025
11185,노원구,도봉면허시험장 [11185],3870000.0,1135010500106920000,692대,서울특별시 노원구 상계동 692,2025
11186,노원구,도봉면허시험장 [11186],2887000.0,1135010500105810011,581-11잡,서울특별시 노원구 상계동 581-11,2025
11188,노원구,상계주공7단지.광림교회앞 [11188],1201000.0,1135010500106890000,689도,서울특별시 노원구 상계동 689,2025
11189,노원구,상계10동우체국 [11189],1201000.0,1135010500106890000,689도,서울특별시 노원구 상계동 689,2025
11192,노원구,온곡중학교노원정보도서관 [11192],3094000.0,1135010500106870000,687학,서울특별시 노원구 상계동 687,2025
11196,도봉구,수락산역3번출구 [11196],7582000.0,1135010500111320107,1132-107대,서울특별시 노원구 상계동 1132-107,2025
11197,도봉구,수락산역 [11197],7609000.0,1135010500111320144,1132-144대,서울특별시 노원구 상계동 1132-144,2025
11198,도봉구,노일초등학교 [11198],3328000.0,1135010500110440002,1044-2학,서울특별시 노원구 상계동 1044-2,2025
11199,도봉구,노원초등학교 [11199],1491000.0,1135010500111180009,1118-9 도,서울특별시 노원구 상계동 1118-9,2025
11203,도봉구,수락리버시티아파트 [11203],675500.0,1135010500113110003,1311-3 도,서울특별시 노원구 상계동 1311-3,2025
11204,도봉구,수락중고등학교 [11204],1679000.0,1135010500112630000,1263도,서울특별시 노원구 상계동 1263,2025
11206,도봉구,은빛아파트2단지 [11206],1679000.0,1135010500112630000,1263도,서울특별시 노원구 상계동 1263,2025
11207,도봉구,홍파복지원미주아파트 [11207],1679000.0,1135010500112630000,1263도,서울특별시 노원구 상계동 1263,2025
11214,노원구,중앙하이츠2차아파트 [11214],1141000.0,1135010500103210108,321-108도,서울특별시 노원구 상계동 321-108,2025
11215,노원구,상계중학교정문 [11215],3187000.0,1135010500102620000,262학,서울특별시 노원구 상계동 262,2025
11219,노원구,상계119안전센터 [11219],853000.0,1135010500101970039,197-39천,서울특별시 노원구 상계동 197-39,2025
11220,노원구,상계동주유소 [11220],3779000.0,1135010500112840000,1284대,서울특별시 노원구 상계동 1284,2025
11225,노원구,흥안운수종점 [11225],1466000.0,1135010500100750010,75-10도,서울특별시 노원구 상계동 75-10,2025
11244,노원구,상계주공3단지 [11244],3347000.0,1135010500107290000,729도,서울특별시 노원구 상계동 729,2025
11245,노원구,상계주공2단지 [11245],1483000.0,1135010500107470000,747도,서울특별시 노원구 상계동 747,2025
11248,노원구,마들근린공원.노원에코센터 [11248],4477000.0,1135010500107670001,767-1대,서울특별시 노원구 상계동 767-1,2025
11251,노원구,노원구청 [11251],9018000.0,1135010500107390005,739-5 대,서울특별시 노원구 상계동 739-5,2025
11255,노원구,상계주공6단지 [11255],16220000.0,1135010500107280001,728-1대,서울특별시 노원구 상계동 728-1,2025
11256,노원구,상계주공4단지 [11256],11790000.0,1135010500107490003,749-3대,서울특별시 노원구 상계동 749-3,2025
11257,노원구,백병원 [11257],522100.0,1135010500107620001,762-1공,서울특별시 노원구 상계동 762-1,2025
11267,도봉구,상계주공15단지 [11267],4076000.0,1135010500106240000,624대,서울특별시 노원구 상계동 624,2025
11268,도봉구,상계주공11단지 [11268],1365000.0,1135010500106500000,650도,서울특별시 노원구 상계동 650,2025
11269,노원구,상계주공10단지 [11269],1283000.0,1135010500106940001,694-1도,서울특별시 노원구 상계동 694-1,2025
11270,노원구,노원고등학교 [11270],853000.0,1135010500106660004,666-4구,서울특별시 노원구 상계동 666-4,2025
11272,도봉구,상계주공14단지 [11272],1365000.0,1135010500106500000,650도,서울특별시 노원구 상계동 650,2025
11273,도봉구,상계주공12단지 [11273],10020000.0,1135010500106490004,649-4대,서울특별시 노원구 상계동 649-4,2025
11279,노원구,광운대역 [11279],974700.0,1135010200104120001,412-1철,서울특별시 노원구 월계동 412-1,2025
11280,중랑구,월계현대아파트 [11280],982600.0,1135010200100720003,72-3도,서울특별시 노원구 월계동 72-3,2025
11281,중랑구,월계현대아파트 [11281],982600.0,1135010200100720003,72-3도,서울특별시 노원구 월계동 72-3,2025
11299,강북구,신창중학교후문 [11299],692200.0,1135010200108550017,855-17도,서울특별시 노원구 월계동 855-17,2025
11301,강북구,염광고등학교 [11301],974000.0,1135010200109470001,947-1 도,서울특별시 노원구 월계동 947-1,2025
11302,노원구,월계주공1단지상가 [11302],3960000.0,1135010200105560000,556대,서울특별시 노원구 월계동 556,2025
11307,노원구,월계주공1단지 [11307],3960000.0,1135010200105560000,556대,서울특별시 노원구 월계동 556,2025
11310,노원구,월계주공108동앞롯데캐슬루나아파트 [11310],693900.0,1135010200105390020,539-20도,서울특별시 노원구 월계동 539-20,2025
11311,노원구,인덕대학 [11311],902800.0,1135010200106200003,620-3도,서울특별시 노원구 월계동 620-3,2025
11312,중랑구,한진한화그랑빌아파트 [11312],1331000.0,1135010200101100031,110-31천,서울특별시 노원구 월계동 110-31,2025
11315,중랑구,한천초등학교 [11315],461200.0,1135010200100010001,1-1 공,서울특별시 노원구 월계동 1-1,2025
11319,중랑구,월계미륭아파트 [11319],461200.0,1135010200101910001,191-1도,서울특별시 노원구 월계동 191-1,2025
11321,노원구,월계삼호아파트 [11321],461200.0,1135010200101940004,194-4도,서울특별시 노원구 월계동 194-4,2025
11323,노원구,월계삼호4차아파트 [11323],461200.0,1135010200101950022,195-22천,서울특별시 노원구 월계동 195-22,2025
11329,노원구,월계역1번출구 [11329],1002000.0,1135010200103200010,320-10도,서울특별시 노원구 월계동 320-10,2025
11331,노원구,월계119안전센터 [11331],721900.0,1135010200102980024,298-24 도,서울특별시 노원구 월계동 298-24,2025
11332,노원구,신도브래뉴.한전노원변전소 [11332],962500.0,1135010200201080011,산108-11도,서울특별시 노원구 월계동 산 108-11,2025
11335,노원구,광운대학교 [11335],961600.0,1135010200104700002,470-2도,서울특별시 노원구 월계동 470-2,2025
11340,노원구,월계보건지소 [11340],902800.0,1135010200103130000,313도,서울특별시 노원구 월계동 313,2025
11347,노원구,상명고등학교.성원아파트 [11347],1239000.0,1135010600104210067,421-67천,서울특별시 노원구 중계동 421-67,2025
11349,노원구,은행사거리 [11349],8381000.0,1135010600103600011,360-11대,서울특별시 노원구 중계동 360-11,2025
11350,노원구,양지근린공원 [11350],522100.0,1135010600103620000,362공,서울특별시 노원구 중계동 362,2025
11354,노원구,중계주공10단지 [11354],4007000.0,1135010600103600016,360-16대,서울특별시 노원구 중계동 360-16,2025
11355,노원구,롯데우성아파트 [11355],4453000.0,1135010600103610001,361-1대,서울특별시 노원구 중계동 361-1,2025
11357,노원구,중계구민체육센터 [11357],1239000.0,1135010600103780000,378도,서울특별시 노원구 중계동 378,2025
11359,노원구,을지중학교 [11359],1239000.0,1135010600103700000,370도,서울특별시 노원구 중계동 370,2025
11361,노원구,청암중.고등학교 [11361],1269000.0,1135010600103590019,359-19공,서울특별시 노원구 중계동 359-19,2025
11364,노원구,중계주공5단지514동 [11364],4617000.0,1135010600103590001,359-1대,서울특별시 노원구 중계동 359-1,2025
11366,노원구,중계역 [11366],1353000.0,1135010600105030003,503-3도,서울특별시 노원구 중계동 503-3,2025
11367,노원구,노원구민회관 [11367],522100.0,1135010600105070003,507-3공,서울특별시 노원구 중계동 507-3,2025
11368,노원구,건영옴니백화점 [11368],1279000.0,1135010600105030001,503-1도,서울특별시 노원구 중계동 503-1,2025
11369,노원구,브라운스톤중계.우리은행앞 [11369],9476000.0,1135010600105060000,506대,서울특별시 노원구 중계동 506,2025
11370,노원구,서울아이티고등학교 [11370],1279000.0,1135010600105030001,503-1도,서울특별시 노원구 중계동 503-1,2025
11371,노원구,서울아이티고등학교 [11371],4004000.0,1135010600105030000,503대,서울특별시 노원구 중계동 503,2025
11372,노원구,어린이교통공원 [11372],1100000.0,1135010600105000001,500-1도,서울특별시 노원구 중계동 500-1,2025
11373,노원구,중계역 [11373],1353000.0,1135010600105030003,503-3도,서울특별시 노원구 중계동 503-3,2025
11375,노원구,중계건영2차아파트 [11375],4171000.0,1135010600105150002,515-2대,서울특별시 노원구 중계동 515-2,2025
11376,노원구,중계역2번출구 [11376],4208000.0,1135010600105130000,513대,서울특별시 노원구 중계동 513,2025
11377,노원구,상명초등학교 [11377],3163000.0,1135010600105150001,515-1학,서울특별시 노원구 중계동 515-1,2025
11378,노원구,중계3단지목련아파트 [11378],4129000.0,1135010600105140003,514-3대,서울특별시 노원구 중계동 514-3,2025
11379,노원구,상명고등학교 [11379],3410000.0,1135010600105150000,515학,서울특별시 노원구 중계동 515,2025
11380,노원구,목련아파트상가 [11380],4129000.0,1135010600105140003,514-3대,서울특별시 노원구 중계동 514-3,2025
11381,노원구,중계목화아파트4단지 [11381],4171000.0,1135010600105110002,511-2 대,서울특별시 노원구 중계동 511-2,2025
11382,노원구,용동초등학교 [11382],1330000.0,1135010600105100005,510-5도,서울특별시 노원구 중계동 510-5,2025
11386,노원구,홈플러스중계점 [11386],9093000.0,1135010600105090001,509-1대,서울특별시 노원구 중계동 509-1,2025
11395,노원구,중계주공2단지 [11395],4464000.0,1135010600103690007,369-7대,서울특별시 노원구 중계동 369-7,2025
11398,노원구,중계1동주민센터 [11398],7343000.0,1135010600103660010,366-10대,서울특별시 노원구 중계동 366-10,2025
11403,노원구,노원문화예술회관.불암초등학교 [11403],3109000.0,1135010600103640005,364-5대,서울특별시 노원구 중계동 364-5,2025
11404,노원구,영신여자고등학교입구 [11404],1126000.0,1135010600103910001,391-1도,서울특별시 노원구 중계동 391-1,2025
11408,노원구,노원우체국 [11408],807600.0,1135010600100430005,43-5도,서울특별시 노원구 중계동 43-5,2025
11415,노원구,대림벽산아파트 [11415],4557000.0,1135010600103630011,363-11대,서울특별시 노원구 중계동 363-11,2025
11416,노원구,하계역 [11416],4171000.0,1135010400102840000,284대,서울특별시 노원구 하계동 284,2025
11417,노원구,하계미성아파트 [11417],1376000.0,1135010400102730005,273-5도,서울특별시 노원구 하계동 273-5,2025
11418,중랑구,서울과학기술대앞 [11418],2941000.0,1135010300101720000,172 학,서울특별시 노원구 공릉동 172,2025
11419,노원구,중계주공9단지후문 [11419],111100.0,1135010400200120007,산12-7임,서울특별시 노원구 하계동 산 12-7,2025
11420,노원구,중계주공9단지후문 [11420],1236000.0,1135010400102660000,266도,서울특별시 노원구 하계동 266,2025
11421,노원구,삼익선경아파트후문.시립과학관 [11421],1236000.0,1135010400102660000,266도,서울특별시 노원구 하계동 266,2025
11425,노원구,하계미성아파트.을지병원 [11425],1376000.0,1135010400102840002,284-2도,서울특별시 노원구 하계동 284-2,2025
11426,노원구,하계역 [11426],1376000.0,1135010400102840002,284-2도,서울특별시 노원구 하계동 284-2,2025
11429,노원구,한성여객종점 [11429],4084000.0,1135010400102820000,282대,서울특별시 노원구 하계동 282,2025
11433,노원구,대진고등학교 [11433],1236000.0,1135010400102660000,266도,서울특별시 노원구 하계동 266,2025
11434,노원구,골마을근린공원 [11434],522100.0,1135010400102510008,251-8공,서울특별시 노원구 하계동 251-8,2025
11440,노원구,동천학교 [11440],1306000.0,1135010400102560025,256-25 도,서울특별시 노원구 하계동 256-25,2025
11442,노원구,하계현대아파트 [11442],4171000.0,1135010400102880000,288대,서울특별시 노원구 하계동 288,2025
11446,노원구,한천중학교 [11446],2934000.0,1135010300104810000,481학,서울특별시 노원구 공릉동 481,2025
11447,노원구,하계역 [11447],4004000.0,1135010400102700000,270대,서울특별시 노원구 하계동 270,2025
11448,노원구,하계장미아파트 [11448],4171000.0,1135010400102730000,273대,서울특별시 노원구 하계동 273,2025
11451,노원구,중평초등학교 [11451],4004000.0,1135010400102700000,270대,서울특별시 노원구 하계동 270,2025
11452,노원구,하계극동아파트 [11452],1376000.0,1135010400102710007,271-7도,서울특별시 노원구 하계동 271-7,2025
11453,노원구,하계시영아파트 [11453],1376000.0,1135010400102710007,271-7도,서울특별시 노원구 하계동 271-7,2025
11455,노원구,하계장미아파트 [11455],4171000.0,1135010400102730000,273대,서울특별시 노원구 하계동 273,2025
11456,노원구,중평초등학교 [11456],1355000.0,1135010400102700002,270-2도,서울특별시 노원구 하계동 270-2,2025
11458,노원구,중계1동신안아파트 [11458],4160000.0,1135010600105900000,590대,서울특별시 노원구 중계동 590,2025
11464,중랑구,월계미성아파트 [11464],3680000.0,1135010200100170000,17대,서울특별시 노원구 월계동 17,2025
11469,노원구,하계1치안센터 [11469],3706000.0,1135010400101410009,141-9대,서울특별시 노원구 하계동 141-9,2025
11470,노원구,하계1치안센터 [11470],4171000.0,1135010400102740000,274대,서울특별시 노원구 하계동 274,2025
11503,도봉구,수락리버시티3.4단지 [11503],738200.0,1135010500113160003,1316-3 도,서울특별시 노원구 상계동 1316-3,2025
12106,은평구,연신내역 [12106],17770000.0,1138010300103070005,307-5답,서울특별시 은평구 불광동 307-5,2025
12107,은평구,선일하이츠빌라 [12107],2822000.0,1138010300104840000,484도,서울특별시 은평구 불광동 484,2025
12109,은평구,세명컴퓨터고등학교 [12109],6211000.0,1138010300104940000,494대,서울특별시 은평구 불광동 494,2025
12111,은평구,구파발역2번출구 [12111],846700.0,1138011400100210003,21-3 공,서울특별시 은평구 진관동 21-3,2025
12113,은평구,구파발역.롯데몰 [12113],9502000.0,1138011400100630000,63 대,서울특별시 은평구 진관동 63,2025
12119,은평구,연신내역 [12119],,1138010300103020040,302-40 도,서울특별시 은평구 불광동 302-40,
12128,은평구,서부병원 [12128],7581000.0,1138010700100860014,86-14대,서울특별시 은평구 응암동 86-14,2025
