ARS,자치구,정류장이름,경도,위도
21136,관악구,성현동동아아파트 [21136],126.957732596,37.488401645
21138,관악구,봉천사거리.봉천중앙시장 [21138],126.9538387042,37.4831545464
21142,관악구,신림중.삼성고.관악문화관도서관 [21142],126.944412,37.470352
21143,관악구,서울산업정보학교.삼성교 [21143],126.941124806,37.4710142867
21145,관악구,영광메디컬센터 [21145],126.933686278,37.473206969
21149,관악구,패션문화의거리입구 [21149],126.9296319572,37.4858478867
21150,동작구,보라매공원.보라매병원 [21150],126.9276205633,37.4904418111
21152,관악구,패션문화의거리입구 [21152],126.929060426,37.4864151799
21157,관악구,대학동고시촌입구 [21157],126.938381,37.470538
21159,관악구,관악산입구.관악문화관도서관 [21159],126.9468707158,37.4677578665
21161,관악구,사당역4번출구 [21161],126.9813590372,37.4755408508
21169,관악구,삼성산성지 [21169],126.929865,37.458825
21170,관악구,산장아파트 [21170],126.927725,37.459955
21172,금천구,산복터널.관악산휴먼시아2단지 [21172],126.922015,37.458697
21173,금천구,산복터널.관악산휴먼시아2단지 [21173],126.9225758449,37.4590812203
21174,금천구,삼성산주공아파트 [21174],126.9250910137,37.4611062672
21175,관악구,산장아파트 [21175],126.9275003475,37.4597961436
21177,관악구,신우초등학교 [21177],126.9319560545,37.4624107186
21181,관악구,쑥고개 [21181],126.9403975075,37.478535389
21184,관악구,생모리츠타운 [21184],126.947758707,37.479050171
21187,관악구,영락고교.영락의료과학고 [21187],126.9456413962,37.4793964639
21190,관악구,은천교 [21190],126.9358192432,37.4862741791
21194,관악구,현대시장앞 [21194],126.947932,37.486735
21196,관악구,중앙동성당앞 [21196],126.9546624721,37.4858038301
21200,관악구,벽산.두산아파트.서울관광고등학교 [21200],126.9451745389,37.4869646301
21211,금천구,신림복지관앞 [21211],126.9196773902,37.4652824875
21219,금천구,신림청소년독서실.신림체육센터 [21219],126.9146624536,37.480315301
21230,동작구,롯데관악점.건강보험관악지사 [21230],126.9257070748,37.4901297758
21236,관악구,봉현초등학교 [21236],126.9554672808,37.4907157496
21242,관악구,관악드림타운북문 [21242],126.9510801201,37.4915440732
21252,관악구,서울대입구역 [21252],126.9527297656,37.4801109505
21261,관악구,관악우체국(양지병원) [21261],126.933156959,37.4848480554
21263,동작구,보라매삼성아파트.모자원고개 [21263],126.9273975559,37.4945144044
21264,구로구,조원동기점 [21264],126.9061605387,37.4835747238
21300,동작구,우방아파트 [21300],126.919247,37.489233
21350,관악구,신림사거리.신림역 [21350],126.9282759755,37.4841991011
21358,구로구,신사시장.선한이웃교회 [21358],126.9140379945,37.4845275146
21364,구로구,조원아파트 [21364],126.90782,37.484088
21368,관악구,봉천사거리.위버폴리스 [21368],126.9535723145,37.4827934095
21369,관악구,서원동승리교앞 [21369],126.9299073023,37.4815862804
21371,관악구,은천길입구 [21371],126.9336112524,37.4866475818
21376,관악구,서울대학교 [21376],126.9496319032,37.4676609636
21604,관악구,신림사거리.신원시장 [21604],126.9273005902,37.483709205
21829,관악구,✈️ 신림역 [21829],126.9329881668,37.4844981452
21846,관악구,사당역4번출구B [21846],126.9815172875,37.4748085963
22101,서초구,지하철3호선교대역 [22101],127.0141904192,37.4917820873
22102,서초구,서울교대사거리 [22102],127.0150603111,37.4873287224
22107,서초구,서울교대정문앞 [22107],127.016209575,37.4889343385
22110,서초구,서울시인재개발원입구 [22110],127.0222227596,37.4831074135
22112,서초구,서일초등학교 [22112],127.0213146638,37.4865068533
22115,서초구,롯데칠성 [22115],127.0252199753,37.495077386
22116,서초구,서초포레스타2단지앞 [22116],127.063037,37.455488
22117,서초구,래미안에스티지에스 [22117],127.0264688183,37.4925355869
22118,서초구,래미안에스티지 [22118],127.0259403788,37.4931191063
22120,서초구,구립서초어린이도서관 [22120],127.028880248,37.4926228702
22122,서초구,서초2동주민센터서이초등학교 [22122],127.0255384282,37.4915942391
22123,서초구,래미안리더스원아파트 [22123],127.0275566247,37.490217554
22125,서초구,뱅뱅사거리 [22125],127.0293961714,37.489023218
22126,서초구,뱅뱅사거리 [22126],127.0298927879,37.4888154264
22127,서초구,서초그랑자이아파트 [22127],127.0260375466,37.4880013621
22128,서초구,서초그랑자이아파트 [22128],127.0260531533,37.4876295809
22131,서초구,수협서초지점 [22131],127.029385,37.493517
22132,서초구,서초문화예술정보학교 [22132],127.0320161779,37.4880209971
22133,서초구,법조단지 [22133],127.012997468,37.4963832763
22135,서초구,서초역.서울중앙지법등기국 [22135],127.0073275332,37.4930992018
22140,서초구,"서초동삼성아파트(서초역,서초중앙지법등기국 방면) [22140]",127.0093426497,37.4889206373
22141,서초구,서초유스센터.서초아트자이 [22141],127.0105005709,37.4854801487
22142,서초구,서초동삼성아파트 [22142],127.0089653123,37.4885115912
22143,서초구,서초3동주민센터 [22143],127.0116355253,37.4831290593
22146,서초구,서초중학교 [22146],127.0085384266,37.4836051072
22147,서초구,서초중학교앞 [22147],127.0088052622,37.4833879213
22148,서초구,서울고등학교 [22148],127.0050002096,37.4829303821
22151,서초구,서초동예술의전당 [22151],127.0112295473,37.4794328531
22161,서초구,지하철3호선교대역 [22161],127.013952,37.491176
22162,서초구,KCC사옥 [22162],127.0202806592,37.5030340451
22164,서초구,서초푸르지오써밋.롯데캐슬클래식 [22164],127.0221683272,37.5014758287
22165,서초구,진흥아파트 [22165],127.0237030894,37.497723339
22168,서초구,서초동진흥아파트 [22168],127.0227753379,37.4965791206
22174,강남구,잠원한신아파트 [22174],127.0100874797,37.5165006388
22175,강남구,래미안신반포리오센트아파트 [22175],127.0139080104,37.5196287069
22176,강남구,신반포18차아파트 [22176],127.0141965647,37.5201580118
22182,강남구,신동중학교 [22182],127.013019307,37.5154999599
22183,강남구,논현역7번출구 [22183],127.0193580416,37.5106629516
22185,강남구,신사역4번출구 [22185],127.019565,37.515081
22186,강남구,신사역5번출구 [22186],127.0189942083,37.5169785253
22191,강남구,논현역(new) [22191],127.0219545344,37.5091091024
22193,서초구,신논현역.구교보타워사거리 [22193],127.023023,37.504227
22195,서초구,사평역 [22195],127.0138854889,37.5049175628
22196,서초구,사평역 [22196],127.0158022515,37.5038158427
22197,서초구,디에이치반포클라스 [22197],127.012449163,37.4996628214
22199,서초구,삼호가든사거리.반포도서관 [22199],127.0116012521,37.5027974539
22204,강남구,잠원한신아파트 [22204],127.0098410017,37.5167954603
22205,서초구,잠원성당.아크로리버뷰아파트 [22205],127.0066452278,37.5136804627
22206,서초구,잠원성당 [22206],127.0069649098,37.5134704636
22207,서초구,뉴코아아울렛 [22207],127.0077585838,37.5092091078
22208,서초구,신반포자이아파트 [22208],127.0080006792,37.5094758176
22212,서초구,서울지방조달청.서울성모병원 [22212],127.0039326529,37.4992622494
22213,서초구,센트럴시티 [22213],127.0063361465,37.5035554381
22218,서초구,반포미도아파트앞 [22218],127.0115829859,37.5017017153
22222,관악구,방배사이길 [22222],126.9902779847,37.4933287858
22223,관악구,방배동삼호아파트 [22223],126.9882533589,37.4965316814
22224,관악구,가야메디컬센터 [22224],126.9898749163,37.493391877
22225,관악구,이수교 [22225],126.983412,37.496977
22228,서초구,방배동신동아아파트 [22228],127.0016995144,37.4823078119
22233,서초구,지하철2호선방배역 [22233],126.9967155632,37.481350238
22234,관악구,서울교통공사 [22234],126.9861651981,37.4767111473
22241,관악구,사당역 [22241],126.9820916177,37.4790017977
22248,서초구,신동아아파트앞 [22248],127.002689,37.482269
22250,서초구,방배동대우효령아파트앞 [22250],126.9940942526,37.4801667639
22251,관악구,종로교회앞 [22251],126.9887157676,37.4780946163
22253,서초구,방배동래미안아트힐.국립국악원 [22253],127.0063000295,37.4775028061
22254,서초구,방배그랑자이아파트 [22254],127.0008920712,37.4748187293
22257,관악구,대항병원.연세사랑병원 [22257],126.9871072248,37.4756416406
22259,관악구,방배동래미안타워.동덕여중고 [22259],126.9906564963,37.4742876115
22260,서초구,성뒤마을.교육연수원 [22260],126.9971426734,37.4733920819
22261,서초구,방배그랑자이아파트 [22261],127.0016642941,37.4747736656
22263,관악구,서문여고입구 [22263],126.987153,37.490238
22269,서초구,방배열린문화센터(방배4동주민센터) [22269],126.991605527,37.4906184149
22270,서초구,양재역.양재1동민원분소 [22270],127.0374188123,37.484769125
22272,서초구,블랙야크양재사옥 [22272],127.0411738713,37.4801407005
22273,서초구,현대빌라.에코맘코리아 [22273],127.0356382501,37.4761397871
22275,서초구,우성아파트.양재초등학교 [22275],127.0318295981,37.4745861729
22277,서초구,코오롱아파트.양재1동주민센터 [22277],127.0281898414,37.4723552457
22278,서초구,우면코오롱아파트 [22278],127.0280952447,37.4720372808
22279,서초구,우면주공아파트.우면한라아파트 [22279],127.0256888887,37.4707123
22280,서초구,우면주공아파트.양재1동주민센터 [22280],127.0261417924,37.4707830522
22283,서초구,네이처힐3.4단지 [22283],127.0261568554,37.4653477001
22285,서초구,서초힐스아파트 [22285],127.0179066267,37.459029969
22286,서초구,서초힐스아파트 [22286],127.0178420688,37.45850283
22287,서초구,식유촌우면성당.서초에코리치 [22287],127.012719512,37.4575011395
22288,서초구,식유촌우면성당.서초에코리치 [22288],127.0142946658,37.4572390563
22289,서초구,양재역 [22289],127.0347109627,37.4836855552
22291,서초구,일동제약사거리 [22291],127.038205,37.479088
22293,서초구,양재2동주민센터.양재꽃시장 [22293],127.0394643327,37.4695857229
22295,서초구,언남고교 [22295],127.0389281035,37.4732795382
22298,서초구,AT센터.양재꽃시장 [22298],127.039655,37.468707
22299,서초구,양곡도매시장 [22299],127.0351946776,37.4603469913
22300,서초구,양곡도매시장 [22300],127.0352510403,37.4600226101
22301,서초구,하나로마트.코트라 [22301],127.0444478156,37.4638411943
22302,서초구,코트라 [22302],127.0442708153,37.4648670188
22303,서초구,구룡사앞 [22303],127.049075,37.470351
22304,서초구,구룡사 [22304],127.048132,37.474022
22306,서초구,동원산업앞 [22306],127.0453961106,37.4766473684
22325,서초구,염곡마을.서초50플러스센터 [22325],127.0488127592,37.4615900526
22326,서초구,염곡마을.내곡동주민센터 [22326],127.0491561488,37.46200197
22327,서초구,탑성마을 [22327],127.0566180036,37.4583767151
22328,서초구,탑성마을 [22328],127.0548668871,37.459472271
22330,서초구,안골마을 [22330],127.0623888747,37.4562835966
22332,서초구,서울특별시어린이병원.강동-송파예비군 [22332],127.0718263325,37.4575866482
22333,서초구,헌인릉.강남서초예비군훈련장 [22333],127.079544,37.459744
22334,서초구,헌인릉.강남서초예비군훈련장 [22334],127.0826829531,37.4611155017
22336,송파구,헌인마을.서울농업기술센터 [22336],127.091443,37.463695
22337,송파구,헌인마을.서울농업기술센터 [22337],127.0895910466,37.4633434186
22338,서초구,KT반포지사 [22338],126.992551994,37.4983505745
22345,서초구,✈️ 교대역 [22345],127.0147370359,37.4937995917
22347,서초구,서초힐스아파트 [22347],127.016833601,37.4577874974
22363,관악구,사당역1번출구 [22363],126.9827009681,37.4761745327
22367,서초구,염곡동구룡사 [22367],127.047211,37.468475
22372,서초구,형촌마을입구(서초네이처힐1.2단지) [22372],127.0214455478,37.4636885353
22378,서초구,도로교통공단서울지부.코트라 [22378],127.044345,37.466295
22379,서초구,서초역3번출구 [22379],127.0077359676,37.4911256302
22380,관악구,서초구민체육센터 [22380],126.9903056015,37.4983811835
22381,서초구,반포대교남단.한강시민공원입구 [22381],126.9994684234,37.5078106042
22384,서초구,하이브랜드 [22384],127.0367880249,37.4620911714
22389,서초구,내방역3번출구 [22389],126.9939998932,37.4867762516
22393,관악구,이수역 [22393],126.9846453233,37.4858655917
22394,서초구,방배역 [22394],126.9984199634,37.481444879
22395,서초구,방배역 [22395],126.9972384369,37.482323341
22399,서초구,서초포레스타입구 [22399],,
22401,서초구,청계산입구역 [22401],127.0544463432,37.4484508233
22402,서초구,청계산입구역 [22402],127.053684245,37.4494760752
22403,서초구,서초포레스타7단지 [22403],127.0555729873,37.4475718103
22416,서초구,양재시민의숲 [22416],127.0389144339,37.4730822004
22417,서초구,동덕여중고 [22417],126.9924723,37.4741688
22420,관악구,동부센트레빌2 [22420],126.9880579276,37.4980323894
22424,서초구,네이처힐5단지 [22424],127.0238954595,37.4633118929
22427,서초구,교육개발원입구사거리 [22427],127.038677,37.47947
22429,관악구,방배래미안타워 [22429],126.9908068274,37.4746336482
22432,서초구,국제전자센터 [22432],127.0176222301,37.485082815
