ARS,자치구,정류장이름,교차로수_300m,가로망연장_300m,간선도로연장_300m,교차로수_500m,가로망연장_500m,간선도로연장_500m,간선도로거리_m
18137,금천구,벽산아파트1단지.호압사입구 [18137],8,2348.0,1565.0,19,5280.0,3221.0,5.3
18139,금천구,벽산아파트5단지 [18139],2,2977.0,2163.0,11,6487.0,4936.0,5.7
18144,금천구,독산한신아파트 [18144],14,5630.0,4011.0,61,14274.0,7722.0,12.7
18145,금천구,금하마을 [18145],58,8681.0,5001.0,91,16742.0,10280.0,22.9
18146,금천구,독산고개 [18146],47,7145.0,1524.0,124,19528.0,6574.0,3.1
18148,금천구,독산사거리앞 [18148],48,7588.0,1830.0,112,18195.0,3545.0,2.0
18149,금천구,남문시장.청춘빌딩 [18149],44,7386.0,1778.0,119,18519.0,3685.0,14.6
18150,금천구,금천우체국.독산1동주민센터 [18150],41,6476.0,1658.0,121,18238.0,3957.0,15.2
18152,금천구,홈플러스금천점 [18152],44,6572.0,1602.0,137,18871.0,4078.0,14.0
18164,금천구,남서울힐스테이트.국립전통예술고 [18164],56,6104.0,1437.0,145,15871.0,3027.0,5.2
18165,금천구,금천폭포공원.천주교시흥성당 [18165],73,7592.0,1493.0,171,16646.0,2522.0,10.6
18166,금천구,박미마을 [18166],41,6569.0,1643.0,89,16841.0,7725.0,13.0
18170,금천구,석수역 [18170],56,6438.0,1408.0,90,15928.0,7367.0,12.8
18187,금천구,독산초등학교 [18187],64,8009.0,1801.0,198,22189.0,3371.0,11.8
18197,구로구,모두의학교.금천문화예술정보학교 [18197],50,7294.0,1513.0,132,18748.0,4500.0,16.5
18198,구로구,관악구보훈회관.신림푸르지오 [18198],35,5913.0,1189.0,125,18852.0,3859.0,14.6
18199,금천구,독산고등학교 [18199],37,4744.0,1210.0,144,16884.0,4321.0,8.7
18200,금천구,독산고등학교 [18200],41,4702.0,1210.0,143,16702.0,4163.0,11.4
18202,금천구,금천진로진학지원센터독산센터 [18202],49,6027.0,1198.0,105,13500.0,3479.0,18.5
18204,금천구,진도아파트 [18204],24,4551.0,0.0,82,13592.0,1652.0,367.0
18207,구로구,마리오아울렛 [18207],7,2806.0,1114.0,39,9979.0,3308.0,163.4
18208,구로구,국민연금공단구로금천지사앞 [18208],19,4146.0,896.0,60,12398.0,3517.0,252.7
18212,금천구,제일모직아울렛 [18212],11,2531.0,245.0,40,8671.0,1620.0,279.8
18213,금천구,진도아파트 [18213],26,4649.0,0.0,79,13220.0,1574.0,388.7
18214,금천구,현대지식산업센터 [18214],31,5196.0,1094.0,105,16588.0,3212.0,208.5
18219,금천구,범일운수종점 [18219],46,5741.0,630.0,128,14108.0,1098.0,14.5
18222,구로구,디지털3단지.영창실업 [18222],10,2578.0,0.0,68,15781.0,7440.0,307.2
18224,구로구,디지털3단지운동장 [18224],6,2298.0,284.0,66,14814.0,7510.0,283.7
18232,금천구,금빛공원앞 [18232],98,8664.0,1678.0,261,23829.0,4111.0,16.2
18234,금천구,경동택배 [18234],110,9522.0,1800.0,229,21696.0,3599.0,135.9
18236,금천구,대우당약국 [18236],112,9175.0,1196.0,254,22940.0,3231.0,55.2
18239,금천구,시흥대교 [18239],22,4615.0,2046.0,104,16640.0,8559.0,10.3
18240,구로구,가산디지털단지역1호선 [18240],13,3515.0,0.0,47,10630.0,1615.0,343.1
18643,금천구,독산역 [18643],17,5262.0,3661.0,64,13820.0,8309.0,20.6
18671,구로구,산업단지백양사 [18671],7,2780.0,1270.0,27,9559.0,4429.0,48.4
18740,금천구,한울중학교 [18740],58,6278.0,267.0,174,17857.0,794.0,250.4
18998,금천구,구로세관 [18998],10,2580.0,0.0,31,10349.0,3940.0,329.6
19018,영등포구,당산역광역환승센터(1번) [19018],54,8652.0,5076.0,102,18062.0,11906.0,30.1
19103,영등포구,영등포공원 [19103],50,5985.0,987.0,192,20839.0,5635.0,8.2
19114,영등포구,영등포역 [19114],54,6323.0,2194.0,178,20029.0,5910.0,13.1
19118,영등포구,김안과병원 [19118],69,8141.0,2465.0,159,19430.0,4619.0,22.0
19120,영등포구,영등포시장 [19120],54,7378.0,1270.0,175,20523.0,4579.0,17.4
19121,영등포구,신화병원 [19121],47,6836.0,2611.0,138,18703.0,5685.0,16.5
19125,영등포구,삼환아파트 [19125],33,4624.0,1628.0,108,19512.0,11049.0,12.9
19126,영등포구,당산푸르지오아파트 [19126],33,5152.0,1938.0,107,19778.0,11586.0,19.5
19127,영등포구,하이서울유스호스텔 [19127],38,6186.0,2918.0,110,16708.0,5391.0,20.0
19129,영등포구,국회의사당 [19129],23,3105.0,1364.0,61,9623.0,5177.0,19.1
19130,영등포구,KBS [19130],23,5521.0,4441.0,67,16124.0,12845.0,196.9
19132,영등포구,국회의사당역.국민은행 [19132],32,4548.0,2028.0,62,9874.0,4960.0,17.2
19133,영등포구,국회의사당역 [19133],30,4314.0,2097.0,53,9033.0,4886.0,6.7
19134,영등포구,영평동한솔아파트 [19134],43,9258.0,6818.0,69,16476.0,11895.0,6.4
19136,동작구,여의도순복음교회 [19136],28,3501.0,1032.0,55,8914.0,4681.0,15.5
19137,동작구,여의도순복음교회 [19137],32,4419.0,2149.0,47,7886.0,3344.0,13.8
19138,동작구,여의도공원 [19138],20,3734.0,2564.0,41,7811.0,4169.0,35.5
19139,동작구,여의나루역 [19139],8,2546.0,1668.0,32,6830.0,3744.0,16.6
19140,동작구,여의나루역 [19140],6,1855.0,1094.0,25,6398.0,3673.0,11.9
19142,동작구,여의도중학교 [19142],9,3077.0,2574.0,16,5686.0,4452.0,14.4
19143,동작구,63빌딩.가톨릭대학교여의도성모병원 [19143],11,2969.0,2325.0,54,14047.0,12153.0,170.6
19144,동작구,63빌딩.가톨릭대학교여의도성모병원 [19144],13,2990.0,2266.0,55,14231.0,12396.0,142.7
19145,동작구,시범아파트 [19145],13,2832.0,1990.0,49,9646.0,5571.0,18.0
19147,동작구,여의동주민센터 [19147],23,3326.0,1663.0,51,12076.0,8422.0,110.1
19151,동작구,샛강역.앙카라공원 [19151],25,4031.0,2005.0,69,13159.0,7988.0,13.9
19154,동작구,샛강역4번출구.여의도자이 [19154],26,4277.0,2153.0,65,13232.0,8292.0,19.8
19155,동작구,여의도역 [19155],28,4368.0,1720.0,58,10898.0,5309.0,11.8
19157,동작구,한국거래소 [19157],18,3223.0,102.0,68,11725.0,4440.0,263.9
19158,동작구,한국거래소 [19158],18,3141.0,21.0,65,11278.0,4560.0,285.8
19159,동작구,삼부아파트 [19159],13,2735.0,182.0,43,8504.0,2998.0,284.0
19161,동작구,전경련회관 [19161],25,5606.0,4705.0,66,17780.0,15420.0,13.8
19163,영등포구,당산동진로아파트 [19163],38,5645.0,1147.0,113,15297.0,3164.0,24.4
19166,영등포구,교보앞 [19166],34,5108.0,1354.0,94,13996.0,2968.0,26.8
19169,영등포구,영등포구청 [19169],53,7067.0,1320.0,128,17612.0,4516.0,20.2
19171,영등포구,당산동삼익아파트 [19171],56,7572.0,2869.0,123,18122.0,6571.0,11.4
19173,영등포구,당산역 [19173],50,7110.0,3614.0,126,20258.0,10612.0,20.7
19174,영등포구,당산역삼성래미안아파트 [19174],58,6798.0,3300.0,113,18185.0,10527.0,14.7
19178,영등포구,당산역 [19178],28,3970.0,2050.0,123,17699.0,8219.0,12.1
19194,영등포구,문래동대림아파트 [19194],32,4788.0,984.0,100,15521.0,4123.0,11.3
19202,영등포구,양평1동주민센터 [19202],48,6403.0,1379.0,115,16004.0,2206.0,17.7
19203,영등포구,양평신동아아파트 [19203],46,6231.0,1238.0,111,16068.0,2442.0,23.9
19205,영등포구,관악고등학교 [19205],42,6261.0,1284.0,100,17949.0,6731.0,10.2
19207,영등포구,당중초등학교 [19207],30,5085.0,819.0,112,19466.0,8492.0,8.9
19210,영등포구,한신아파트.선유도역 [19210],49,7549.0,2064.0,117,19963.0,8747.0,14.1
19214,영등포구,양평한신아파트.선유도공원입구 [19214],31,5768.0,2601.0,87,16221.0,7568.0,22.7
19215,영등포구,영등포아리수정수센터 [19215],15,5696.0,5676.0,75,16603.0,14774.0,3.7
19216,영등포구,양평한신아파트.선유도공원입구 [19216],27,5385.0,2642.0,80,14136.0,6291.0,12.8
19217,영등포구,안양천입구 [19217],33,5994.0,5519.0,78,16927.0,14725.0,3.4
19218,영등포구,양평동한솔아파트 [19218],46,9585.0,6469.0,78,17253.0,12142.0,18.3
19220,영등포구,당산초등학교앞 [19220],55,7092.0,1296.0,116,20657.0,9860.0,116.0
19221,영등포구,선유고등학교 [19221],26,4762.0,1666.0,106,17503.0,7258.0,8.1
19223,영등포구,선유중학교 [19223],30,6021.0,2738.0,90,17673.0,10497.0,12.5
19226,동작구,신길새마을금고 [19226],49,6435.0,1678.0,136,19409.0,7093.0,20.1
19228,동작구,대신시장 [19228],47,6372.0,655.0,149,17671.0,2204.0,13.5
19231,영등포구,영등포농협.신길2동새마을금고 [19231],70,7983.0,1539.0,192,19908.0,3395.0,9.3
19233,구로구,신길한화꿈에그린아파트 [19233],23,3609.0,1405.0,107,13979.0,4119.0,11.1
19234,구로구,성락교회 [19234],57,6489.0,1786.0,147,18183.0,3802.0,18.7
19238,영등포구,우신초등학교 [19238],94,8371.0,1835.0,225,22753.0,4043.0,12.9
19241,구로구,신풍역.백악관웨딩문화원앞 [19241],29,4312.0,1642.0,91,12045.0,4064.0,15.2
19247,구로구,태양의집.KT대방지사 [19247],33,4921.0,2195.0,103,13225.0,3847.0,15.0
19255,동작구,공군회관 [19255],37,5770.0,1557.0,97,14561.0,3876.0,16.6
19258,구로구,태양의집 [19258],42,5358.0,1208.0,130,15171.0,4836.0,14.0
19261,구로구,흰돌교회 [19261],61,6846.0,585.0,142,17836.0,2292.0,59.7
19269,구로구,대림동우성아파트 [19269],60,6425.0,0.0,143,16816.0,963.0,346.3
19273,구로구,YDP미래평생학습관 [19273],60,6606.0,2014.0,145,18737.0,5294.0,14.3
19279,영등포구,신길역 [19279],67,9598.0,6554.0,151,22736.0,14017.0,9.0
19280,영등포구,국회의사당 [19280],27,4223.0,2079.0,61,9437.0,4846.0,22.6
19281,동작구,산업은행본점 [19281],29,5065.0,1650.0,83,12760.0,6581.0,166.0
19282,동작구,현대백화점 [19282],23,3763.0,707.0,50,9213.0,3485.0,248.2
19283,동작구,✈️ 유진투자증권.파이낸셜뉴스신문 [19283],23,4126.0,1585.0,54,10572.0,4946.0,136.8
19284,동작구,LG트윈타워 [19284],20,3766.0,1955.0,54,9938.0,4245.0,12.9
19290,동작구,여의도지하차도입구 [19290],27,5278.0,3959.0,57,12404.0,7158.0,29.0
19301,동작구,신길보라매SK뷰아파트 [19301],29,4488.0,1984.0,101,13609.0,3757.0,7.9
19304,구로구,래미안에스티움 [19304],22,3734.0,1342.0,84,12398.0,3974.0,12.0
19305,영등포구,문래자이아파트 [19305],29,3785.0,951.0,107,13690.0,2679.0,8.9
19307,동작구,대방역 [19307],39,8665.0,6156.0,85,17020.0,10387.0,12.6
19312,구로구,대림코오롱아파트 [19312],21,5546.0,2377.0,116,16554.0,4703.0,34.2
19318,영등포구,문래역 [19318],31,3856.0,971.0,107,14033.0,2810.0,21.2
19321,구로구,신동아아파트 [19321],39,5971.0,2267.0,120,16697.0,4652.0,19.0
19357,구로구,대림동코오롱아파트 [19357],15,5365.0,2366.0,115,17852.0,5840.0,23.2
19365,영등포구,우신사거리 [19365],92,8673.0,2032.0,208,21879.0,3483.0,16.8
19402,구로구,현대2차아파트후문 [19402],63,6848.0,1889.0,138,18265.0,5902.0,12.5
19427,영등포구,두산위브진주아파트 [19427],41,6242.0,2470.0,96,16282.0,6292.0,146.6
19458,구로구,대림3동주민센터 [19458],49,6196.0,532.0,137,17154.0,2451.0,161.5
19619,영등포구,문래힐스테이트 [19619],28,4388.0,813.0,88,14035.0,2637.0,14.7
19827,구로구,대영고등학교.신길센트럴아이파크 [19827],48,5751.0,1096.0,130,16746.0,3571.0,9.4
19996,영등포구,당산역 [19996],57,7825.0,4336.0,126,20420.0,10977.0,14.1
20106,동작구,서울지방병무청앞 [20106],37,5192.0,1196.0,81,11782.0,2678.0,8.9
20107,동작구,공군회관 [20107],35,5522.0,1780.0,95,14628.0,4047.0,13.2
20117,동작구,사육신공원 [20117],26,4293.0,1227.0,72,15144.0,7423.0,11.9
20119,동작구,사육신공원 [20119],16,3516.0,1224.0,67,13990.0,6992.0,13.9
20121,동작구,노들역 [20121],28,5606.0,3262.0,52,14149.0,8512.0,6.8
20123,동작구,흑석동효사정앞 [20123],6,3876.0,3187.0,31,9839.0,6232.0,14.1
20127,동작구,흑석역.명수대현대아파트 [20127],15,4399.0,2534.0,27,8237.0,4709.0,7.9
20129,동작구,비계 [20129],6,3214.0,2378.0,16,7036.0,4770.0,11.2
20130,동작구,비계 [20130],4,3121.0,2575.0,12,6431.0,4856.0,9.1
20132,동작구,흑석동한강현대아파트 [20132],3,2807.0,2807.0,15,6045.0,5783.0,8.6
20133,관악구,동작역.국립현충원 [20133],14,4158.0,4158.0,23,8869.0,8869.0,9.4
20142,관악구,예술인마을 [20142],42,6033.0,1226.0,103,14353.0,2176.0,12.9
20143,동작구,서울공업고등학교 [20143],27,4479.0,1749.0,85,12361.0,3568.0,10.4
20149,동작구,상도초등학교입구 [20149],24,3894.0,961.0,49,8723.0,1773.0,7.2
20156,동작구,상도터널노량진동 [20156],33,7281.0,4228.0,50,14789.0,9411.0,8.5
20157,동작구,상도터널노량진동 [20157],26,6526.0,3629.0,53,14792.0,9288.0,10.3
20158,동작구,상도터널상도동 [20158],27,3943.0,1624.0,45,8869.0,3039.0,30.5
20160,동작구,상도시장 [20160],14,2690.0,1936.0,48,8592.0,3761.0,22.1
20162,동작구,상도동중앙하이츠빌.상도전통시장 [20162],10,3289.0,1225.0,24,6111.0,2066.0,14.4
20163,동작구,상도동중앙하이츠빌.상도전통시장 [20163],11,3449.0,1224.0,26,6221.0,2062.0,12.7
20164,관악구,숭실대입구역 [20164],18,3620.0,1251.0,19,6054.0,2068.0,13.0
20166,관악구,숭실대입구역 [20166],14,3280.0,1261.0,22,6220.0,2082.0,13.1
20167,관악구,봉현초등학교 [20167],6,1875.0,607.0,25,6432.0,1660.0,11.2
20168,관악구,봉천고개.관악현대아파트 [20168],7,2010.0,623.0,25,6509.0,1719.0,23.4
20170,관악구,숭실대정문앞 [20170],10,2575.0,1073.0,26,6511.0,1987.0,10.4
20174,관악구,총신대 [20174],15,2844.0,620.0,45,7935.0,1027.0,8.2
20176,관악구,사당중학교 [20176],29,4251.0,598.0,56,8394.0,1014.0,10.2
20178,관악구,남성역 [20178],44,5392.0,594.0,71,10597.0,1049.0,15.0
20180,관악구,사당시장 [20180],39,4721.0,626.0,104,14022.0,1054.0,19.8
20188,동작구,보라매병원입구 [20188],9,1944.0,714.0,21,6425.0,1339.0,12.7
20202,동작구,중앙대후문 [20202],15,2399.0,301.0,27,5929.0,1415.0,277.6
20207,구로구,신대방역 [20207],47,6661.0,2697.0,101,16179.0,4725.0,11.0
20217,동작구,서울특별시.보라매병원 [20217],9,2156.0,591.0,41,8050.0,3328.0,169.2
20241,동작구,상도SH빌아파트상도팰리스후문 [20241],4,1521.0,0.0,29,5641.0,1808.0,408.2
20242,동작구,상도SH빌아파트상도팰리스후문 [20242],5,1464.0,0.0,27,5341.0,1338.0,409.2
20248,동작구,대방역1번출구앞 [20248],34,7726.0,5553.0,76,15730.0,10165.0,9.7
20252,관악구,사당동대아신협앞 [20252],59,6029.0,608.0,145,17404.0,1186.0,10.1
20254,관악구,사당롯데캐슬골든포레.사당해그린 [20254],6,2115.0,630.0,22,6034.0,1073.0,13.3
20500,관악구,사당역10번출구 [20500],83,10360.0,2994.0,199,24866.0,5790.0,8.8
20511,관악구,이수역 [20511],81,9552.0,2040.0,183,21764.0,3300.0,12.1
20552,관악구,"이수시너스,이수역7번출구 [20552]",89,9611.0,2100.0,191,22910.0,3336.0,5.8
20578,관악구,이수역 [20578],81,9251.0,1893.0,183,21462.0,3207.0,14.4
20588,동작구,중대후문입구 [20588],27,3738.0,1548.0,43,8368.0,2977.0,20.9
20697,관악구,경문고등학교 [20697],57,6707.0,1205.0,146,18444.0,2063.0,11.4
20701,관악구,정금마을 [20701],37,5764.0,1205.0,97,14978.0,2286.0,10.9
20705,관악구,총신대역 [20705],71,8597.0,1931.0,172,20764.0,3195.0,13.9
20746,관악구,이수역 [20746],72,8921.0,2075.0,173,20912.0,3297.0,9.8
20834,동작구,대방역2번출구앞 [20834],35,7265.0,5074.0,71,15454.0,9717.0,16.9
20837,동작구,노량진역앞 [20837],35,5534.0,2657.0,95,18803.0,10508.0,6.4
20844,동작구,노량진역5번출구 [20844],36,4703.0,1442.0,96,18132.0,8671.0,27.4
20890,동작구,상도역 [20890],27,3792.0,1804.0,50,8947.0,3441.0,25.2
20901,동작구,중앙대병원 [20901],22,3804.0,591.0,30,8663.0,3418.0,248.0
20904,동작구,중앙대병원후문.흑석시장 [20904],17,2892.0,0.0,31,7163.0,1415.0,327.3
20909,동작구,신대방역삼거리.성대시장 [20909],8,2833.0,957.0,26,7414.0,1589.0,13.8
20911,구로구,신대방1동경남아파트 [20911],34,5278.0,1470.0,94,14501.0,3886.0,14.6
20928,구로구,교수아파트 [20928],19,3831.0,1569.0,83,12080.0,4307.0,23.9
20932,동작구,동작경희병원 [20932],19,3511.0,596.0,47,8382.0,1731.0,16.1
20985,동작구,상도역 1번출구 [20985],21,3441.0,2054.0,48,8285.0,3732.0,21.9
21102,관악구,낙성대입구 [21102],18,3097.0,1385.0,40,7734.0,2373.0,14.0
21103,관악구,행운동주민센터 [21103],24,4198.0,1862.0,70,10517.0,4105.0,13.0
21104,관악구,서울대입구역5번출구 [21104],54,7410.0,2485.0,126,17701.0,5247.0,15.2
21107,관악구,KT&G관악지점 [21107],43,6245.0,2273.0,76,12752.0,3816.0,12.8
21108,관악구,신림사거리.신림역 [21108],89,8631.0,2834.0,173,20491.0,4824.0,12.0
21109,관악구,남부초등학교 [21109],46,6773.0,1438.0,139,18430.0,2963.0,17.4
21110,구로구,호림박물관 [21110],53,6966.0,1225.0,126,17918.0,3692.0,16.1
21111,구로구,난곡입구 [21111],52,7409.0,2354.0,145,19698.0,4381.0,16.2
21112,구로구,관악구보훈회관.신림푸르지오 [21112],38,6457.0,1301.0,136,19250.0,4755.0,11.3
21113,구로구,천주교성령봉사회관.등불교회 [21113],42,6573.0,1180.0,113,18076.0,3932.0,11.8
21114,구로구,KT구로지사 [21114],48,6935.0,1514.0,128,19659.0,5549.0,13.4
21116,관악구,남서울중학교.성보중고등학교 [21116],45,6778.0,1204.0,123,17243.0,3289.0,12.8
21117,관악구,신림사거리.신림역 [21117],87,8562.0,2870.0,181,20529.0,4859.0,16.5
21119,관악구,봉천역.관악초등학교 [21119],54,7465.0,2087.0,116,17431.0,4529.0,10.8
21121,관악구,봉천사거리 [21121],38,5255.0,2741.0,98,14087.0,4674.0,13.4
21124,관악구,인헌중고.서울미술고 [21124],4,2513.0,1193.0,23,6133.0,2015.0,12.3
21125,관악구,예술인마을.사당초등학교 [21125],53,6820.0,1240.0,113,15813.0,2362.0,14.0
21126,관악구,남서울농협남현동지점 [21126],50,7090.0,1705.0,154,20425.0,4589.0,19.0
21127,관악구,서울대학교 [21127],8,4010.0,3926.0,21,6569.0,6037.0,35.2
21130,관악구,관악구청 [21130],34,5356.0,853.0,100,14570.0,4230.0,27.3
21132,관악구,봉원중학교.행운동우성아파트 [21132],19,2766.0,930.0,52,8365.0,2572.0,27.0
21133,관악구,관악푸르지오아파트 [21133],15,2897.0,669.0,36,7550.0,1357.0,23.9
21136,관악구,성현동동아아파트 [21136],17,3278.0,665.0,34,7606.0,1396.0,20.7
21138,관악구,봉천사거리.봉천중앙시장 [21138],37,4979.0,1986.0,83,12318.0,4378.0,20.0
21142,관악구,신림중.삼성고.관악문화관도서관 [21142],27,3558.0,1730.0,60,10512.0,5509.0,13.8
21143,관악구,서울산업정보학교.삼성교 [21143],55,6399.0,1316.0,145,15856.0,2486.0,23.5
21145,관악구,영광메디컬센터 [21145],80,7942.0,1947.0,211,22154.0,3688.0,14.8
21149,관악구,패션문화의거리입구 [21149],65,7861.0,2347.0,167,19543.0,5837.0,14.8
21150,동작구,보라매공원.보라매병원 [21150],32,4840.0,2182.0,78,12422.0,3740.0,10.6
21152,관악구,패션문화의거리입구 [21152],68,7885.0,2290.0,165,19633.0,5863.0,18.2
21157,관악구,대학동고시촌입구 [21157],95,9087.0,1322.0,219,21827.0,3050.0,12.5
21159,관악구,관악산입구.관악문화관도서관 [21159],16,5099.0,4629.0,32,7873.0,6435.0,10.2
21161,관악구,사당역4번출구 [21161],48,8130.0,3941.0,126,18656.0,6350.0,15.9
21169,관악구,삼성산성지 [21169],6,1874.0,1559.0,13,3749.0,2443.0,11.2
21170,관악구,산장아파트 [21170],9,2236.0,1737.0,17,4988.0,3919.0,8.3
21172,금천구,산복터널.관악산휴먼시아2단지 [21172],0,1798.0,1798.0,12,4378.0,4171.0,10.5
21173,금천구,산복터널.관악산휴먼시아2단지 [21173],1,1978.0,1978.0,15,4800.0,4533.0,6.4
21174,금천구,삼성산주공아파트 [21174],13,2860.0,2314.0,13,4581.0,3671.0,6.2
21175,관악구,산장아파트 [21175],9,2173.0,1694.0,17,4846.0,3939.0,5.1
21177,관악구,신우초등학교 [21177],7,2457.0,1197.0,28,6015.0,2532.0,11.5
21181,관악구,쑥고개 [21181],43,5247.0,674.0,121,15467.0,2623.0,10.8
21184,관악구,생모리츠타운 [21184],38,6215.0,734.0,120,15989.0,4095.0,13.0
21187,관악구,영락고교.영락의료과학고 [21187],44,6392.0,1002.0,122,16516.0,3698.0,10.9
